age,annual_income,avg_monthly_spend,credit_utilization,tenure_years,num_products,risk_score
69,90659.0,1614.0,0.21,3.6,1,33.2
39,71094.0,1874.0,0.15,10.9,3,26.3
61,98235.0,3107.0,0.1,5.9,7,26.4
41,83385.0,3435.0,0.13,2.5,2,24.8
34,83727.0,1519.0,0.01,2.3,1,16.1
27,43659.0,1865.0,0.23,3.0,5,41.9
47,69780.0,1634.0,0.08,1.0,3,25.0
73,96571.0,4054.0,0.0,5.0,5,16.1
63,125403.0,4705.0,0.0,2.3,2,11.4
40,82464.0,2308.0,0.44,9.6,1,36.6
49,72534.0,2959.0,0.21,7.1,1,25.7
34,64154.0,1575.0,0.12,4.7,1,27.1
67,128126.0,3074.0,0.02,2.3,3,18.2
68,107428.0,2012.0,0.0,1.2,1,19.5
34,65742.0,1957.0,0.14,7.5,2,17.2
31,55481.0,1105.0,0.5,3.3,3,55.3
26,45825.0,1405.0,0.29,1.3,1,33.1
57,116150.0,1974.0,0.0,1.1,1,20.6
19,77909.0,1701.0,0.07,0.9,3,21.2
62,89622.0,4279.0,0.26,7.5,3,30.2
42,101474.0,4382.0,0.08,1.3,2,20.1
56,89889.0,2206.0,0.29,3.7,3,36.9
26,69205.0,2810.0,0.48,3.0,2,42.3
71,136353.0,5311.0,0.0,4.3,1,19.3
39,74624.0,1684.0,0.05,10.5,1,16.8
60,97081.0,2819.0,0.13,10.1,7,25.8
63,117616.0,5542.0,0.0,3.0,2,22.1
21,38551.0,1592.0,0.42,0.1,1,43.7
43,98806.0,4151.0,0.13,2.8,2,28.4
46,87342.0,3097.0,0.0,4.7,1,15.3
62,95734.0,3719.0,0.12,4.1,1,31.5
51,82137.0,2762.0,0.3,5.3,1,33.4
40,57248.0,2368.0,0.2,0.8,1,30.6
54,86757.0,3565.0,0.05,5.2,1,17.9
28,59639.0,1056.0,0.02,1.0,1,17.1
23,41681.0,1572.0,0.43,5.0,1,53.3
35,71318.0,2686.0,0.0,2.1,2,21.3
38,82694.0,1564.0,0.3,6.2,1,34.9
59,97598.0,2962.0,0.0,0.2,1,17.5
53,103541.0,4828.0,0.14,2.6,3,32.7
58,87493.0,4239.0,0.12,6.1,5,21.2
55,111051.0,4746.0,0.04,1.3,1,22.6
51,93027.0,2020.0,0.0,7.9,4,26.8
34,93979.0,2740.0,0.02,5.0,1,13.8
54,131013.0,2981.0,0.0,4.4,3,20.4
42,73346.0,2817.0,0.0,2.2,3,20.3
55,89564.0,3801.0,0.1,3.3,3,27.2
29,61106.0,2819.0,0.37,4.5,5,38.1
40,86936.0,3943.0,0.12,3.2,2,22.3
70,133890.0,2674.0,0.0,6.0,3,18.0
59,91008.0,1898.0,0.12,2.8,1,23.4
39,82519.0,3877.0,0.0,1.1,3,7.7
38,73561.0,3295.0,0.28,1.2,1,32.2
44,92072.0,2947.0,0.36,0.0,1,40.2
74,141442.0,4385.0,0.0,1.8,1,13.7
48,83995.0,2948.0,0.01,6.9,1,17.5
23,32552.0,1190.0,0.56,5.0,1,46.9
44,93959.0,2362.0,0.0,1.1,1,19.2
57,85909.0,2588.0,0.31,16.0,8,41.1
51,89053.0,3324.0,0.0,3.5,3,24.3
29,76605.0,1803.0,0.18,11.0,6,27.8
62,108861.0,5439.0,0.0,6.1,7,25.8
74,117274.0,3061.0,0.16,6.4,1,26.1
70,105362.0,3696.0,0.03,0.4,1,21.2
24,20000.0,703.0,0.45,1.2,1,41.2
27,72875.0,2311.0,0.52,0.0,1,57.7
62,100606.0,2487.0,0.15,6.3,1,35.2
34,93500.0,3320.0,0.03,2.1,1,25.2
43,87570.0,1725.0,0.09,7.7,2,28.4
38,67483.0,1995.0,0.34,2.1,1,25.7
45,100003.0,2414.0,0.0,8.6,1,27.2
63,122867.0,2556.0,0.0,0.7,1,19.1
19,49515.0,2353.0,0.21,1.0,1,44.1
71,133105.0,5324.0,0.0,2.1,1,27.6
60,93670.0,2088.0,0.01,2.6,2,23.1
18,53995.0,2609.0,0.13,0.0,1,26.1
68,120171.0,2868.0,0.0,7.2,1,17.0
70,125772.0,3084.0,0.21,0.5,1,22.6
53,102923.0,2173.0,0.08,2.2,2,28.4
68,106610.0,4363.0,0.3,9.1,5,20.6
43,98005.0,3498.0,0.18,0.3,1,28.9
46,83334.0,1551.0,0.0,14.3,4,20.2
38,67065.0,1174.0,0.18,20.0,4,23.8
28,55285.0,1903.0,0.38,0.5,2,34.9
57,127500.0,4894.0,0.0,1.7,1,12.4
28,52470.0,2314.0,0.32,2.3,3,35.0
53,112975.0,3684.0,0.26,7.5,2,32.1
66,92168.0,3615.0,0.33,4.5,4,41.9
56,104519.0,4298.0,0.0,5.2,4,20.3
57,102856.0,3816.0,0.0,7.1,1,11.0
52,116718.0,3316.0,0.06,0.6,1,26.3
71,105384.0,2220.0,0.03,9.0,3,20.5
51,77240.0,2955.0,0.0,6.1,3,19.2
72,114652.0,4849.0,0.08,4.3,1,34.7
64,131772.0,3030.0,0.0,11.0,3,17.8
41,65938.0,2187.0,0.15,6.0,2,30.5
71,76374.0,2284.0,0.58,1.1,2,63.9
39,77697.0,1828.0,0.41,2.8,1,47.5
22,70643.0,1755.0,0.41,3.4,3,40.2
73,102393.0,2518.0,0.13,0.3,1,34.1
50,102719.0,3146.0,0.0,15.5,6,9.9
53,78061.0,2317.0,0.1,0.7,2,21.0
64,104602.0,3676.0,0.0,6.0,1,12.4
37,85690.0,1694.0,0.0,3.5,1,24.3
36,55388.0,1996.0,0.64,0.1,1,61.4
52,95123.0,1655.0,0.43,12.9,3,44.6
69,131025.0,3308.0,0.0,9.5,3,18.1
60,109109.0,3645.0,0.28,3.7,3,35.6
34,59991.0,2374.0,0.19,1.3,1,32.3
62,127181.0,5389.0,0.0,0.6,2,22.6
60,111876.0,1997.0,0.27,2.3,1,32.0
51,63293.0,2189.0,0.23,1.5,2,26.5
26,74164.0,2112.0,0.17,3.5,1,25.8
43,73029.0,2909.0,0.09,17.0,1,19.5
19,55748.0,1456.0,0.43,1.0,3,42.2
70,129120.0,5353.0,0.17,11.0,2,34.8
26,52956.0,1946.0,0.37,5.3,2,41.7
26,36516.0,1570.0,0.34,3.2,1,39.0
57,120983.0,5986.0,0.0,9.6,1,11.9
34,88269.0,4144.0,0.08,3.2,3,27.5
18,50291.0,1833.0,0.58,0.0,1,48.5
42,93201.0,4330.0,0.21,1.7,2,33.3
60,96459.0,2100.0,0.01,0.7,1,18.2
57,99855.0,1807.0,0.0,9.7,1,15.5
59,98636.0,3397.0,0.0,4.4,1,20.1
42,75466.0,3709.0,0.01,11.0,2,9.3
56,102590.0,4137.0,0.0,13.9,4,4.3
52,74277.0,1993.0,0.14,0.3,1,23.8
20,50226.0,1957.0,0.38,2.0,1,46.0
67,115117.0,2072.0,0.14,2.3,1,29.3
54,122372.0,3959.0,0.26,4.9,3,31.0
61,85687.0,2106.0,0.0,7.9,2,25.7
61,111008.0,2032.0,0.17,1.6,2,35.5
68,121052.0,3026.0,0.0,4.1,2,23.1
47,58249.0,2374.0,0.3,6.2,2,31.1
55,102158.0,3580.0,0.0,0.7,1,24.8
51,104404.0,1822.0,0.16,8.4,2,26.8
29,73630.0,2233.0,0.04,4.7,1,16.3
36,71941.0,3003.0,0.34,14.9,1,32.3
54,99799.0,4839.0,0.0,2.1,5,13.7
61,105748.0,4845.0,0.0,0.6,1,16.1
66,83858.0,1402.0,0.0,3.5,4,12.4
34,73700.0,1766.0,0.08,0.4,1,29.3
27,56894.0,1342.0,0.73,9.0,1,58.7
74,108228.0,3294.0,0.0,0.2,1,15.2
72,153675.0,5869.0,0.25,7.0,1,33.9
66,127989.0,2786.0,0.0,3.7,1,18.1
64,89547.0,4226.0,0.0,2.3,1,24.0
29,70000.0,2980.0,0.19,0.3,1,31.8
33,91470.0,2803.0,0.09,4.9,2,15.9
41,56757.0,2051.0,0.52,4.4,1,46.4
36,74355.0,2582.0,0.49,1.6,3,43.0
25,61861.0,2232.0,0.14,7.0,3,27.4
48,68483.0,3105.0,0.09,1.8,3,29.9
38,81293.0,1897.0,0.18,3.0,1,21.5
34,87544.0,3454.0,0.11,3.9,1,24.1
40,100621.0,2036.0,0.0,0.5,1,25.5
54,91060.0,2911.0,0.17,13.5,3,15.0
71,152725.0,5782.0,0.0,2.3,1,16.6
33,38730.0,662.0,0.3,0.4,1,38.0
23,62943.0,1276.0,0.57,2.4,1,58.2
25,38816.0,765.0,0.38,4.6,1,42.9
42,81753.0,2384.0,0.55,3.6,3,55.0
35,64171.0,2400.0,0.24,5.9,2,34.5
42,88003.0,4388.0,0.09,0.3,1,23.2
29,62897.0,1581.0,0.08,1.7,1,32.3
32,56010.0,1187.0,0.17,8.6,2,22.5
43,70196.0,2140.0,0.15,0.4,1,14.6
58,128587.0,2769.0,0.15,9.7,5,15.0
62,111053.0,1942.0,0.0,0.5,1,19.2
43,56068.0,1988.0,0.54,9.0,2,46.2
64,115062.0,5291.0,0.0,2.2,1,16.1
49,85880.0,3896.0,0.27,4.7,2,34.7
27,62469.0,1251.0,0.13,0.8,5,33.6
33,81898.0,1768.0,0.27,0.3,1,38.2
24,76548.0,2529.0,0.17,1.2,1,32.9
34,57918.0,1675.0,0.25,0.7,1,29.4
40,77554.0,3110.0,0.03,1.9,1,18.4
43,73408.0,2435.0,0.36,3.6,3,43.4
38,84553.0,1466.0,0.02,4.4,2,19.7
39,73315.0,1917.0,0.04,7.8,1,20.4
24,59239.0,2767.0,0.57,5.3,1,54.2
31,63146.0,2129.0,0.49,4.7,1,47.6
32,66808.0,2890.0,0.41,2.7,2,51.1
70,139570.0,4198.0,0.0,3.2,2,15.7
24,94661.0,3714.0,0.02,2.7,1,15.5
26,66856.0,1491.0,0.03,8.0,4,8.6
68,110100.0,4538.0,0.0,1.3,1,23.1
65,84065.0,3605.0,0.2,0.0,1,29.3
25,48594.0,956.0,0.5,5.3,1,53.6
67,108499.0,2471.0,0.0,1.1,3,20.6
40,67274.0,2159.0,0.1,11.0,6,18.5
46,76051.0,2883.0,0.19,9.8,4,21.1
35,95631.0,3626.0,0.0,0.4,2,24.0
48,88032.0,3428.0,0.35,0.6,1,40.2
47,88173.0,3569.0,0.17,3.4,1,29.7
69,102687.0,3443.0,0.08,4.7,1,25.4
56,114863.0,4115.0,0.27,1.6,2,36.6
52,89211.0,1512.0,0.18,6.3,5,23.0
35,64187.0,1426.0,0.07,4.5,1,24.7
59,77089.0,2566.0,0.06,2.0,2,26.9
56,96283.0,3998.0,0.12,0.1,1,28.7
34,62519.0,2728.0,0.14,6.9,3,28.1
31,92469.0,3788.0,0.18,1.2,1,33.7
48,115258.0,3790.0,0.17,9.0,4,23.3
41,60671.0,1580.0,0.18,2.7,2,27.3
52,75568.0,2380.0,0.04,4.3,2,31.0
61,99055.0,1682.0,0.0,10.3,3,21.2
62,92159.0,3373.0,0.22,10.0,2,27.8
51,94461.0,1809.0,0.02,2.3,2,23.6
20,49101.0,1056.0,0.47,1.2,4,42.8
54,99008.0,3716.0,0.0,7.5,1,13.1
60,117241.0,2006.0,0.03,2.8,3,13.9
57,82437.0,2950.0,0.21,1.1,1,33.6
43,96528.0,3663.0,0.0,11.7,2,15.3
72,105470.0,4529.0,0.0,1.1,1,24.8
40,110227.0,2087.0,0.04,0.1,1,21.0
61,127515.0,2138.0,0.0,0.1,1,25.3
56,95504.0,4033.0,0.19,4.9,2,32.2
32,53946.0,1421.0,0.45,5.4,1,56.5
73,100277.0,4637.0,0.0,1.9,2,27.4
66,122304.0,2792.0,0.08,1.9,3,31.2
21,54744.0,1981.0,0.2,2.1,1,34.8
46,99103.0,2013.0,0.17,5.7,1,22.7
39,109863.0,3306.0,0.12,0.3,2,28.3
42,68844.0,3172.0,0.42,13.2,1,49.8
30,47548.0,1757.0,0.17,1.3,2,32.0
35,74888.0,2970.0,0.15,17.0,8,16.0
50,107171.0,2593.0,0.0,0.9,2,21.2
33,55493.0,2632.0,0.47,7.4,2,39.5
62,104919.0,3929.0,0.18,1.3,4,25.9
59,121351.0,2451.0,0.17,0.4,2,32.1
61,78707.0,1353.0,0.08,10.4,4,23.2
19,56330.0,969.0,0.15,1.0,1,24.4
72,108298.0,1990.0,0.06,2.6,1,19.4
52,94262.0,4435.0,0.22,6.1,1,23.2
59,111447.0,3189.0,0.0,4.1,5,17.2
51,94512.0,2515.0,0.0,9.6,1,5.2
47,71247.0,2177.0,0.21,1.9,1,30.0
72,108881.0,3301.0,0.08,3.7,1,23.4
30,87399.0,2151.0,0.11,3.3,1,15.8
30,70934.0,1399.0,0.32,2.2,1,33.1
35,84605.0,1716.0,0.27,11.1,7,30.0
49,92554.0,3391.0,0.42,0.9,2,43.7
49,100937.0,3017.0,0.06,0.8,2,22.7
52,86458.0,4042.0,0.3,4.3,1,37.4
56,85687.0,2753.0,0.05,5.4,3,11.9
63,117055.0,3915.0,0.07,1.1,1,27.3
69,129711.0,6175.0,0.0,2.5,1,17.1
46,71486.0,2387.0,0.33,14.6,6,29.3
66,100561.0,3359.0,0.05,1.4,1,12.7
46,82752.0,2381.0,0.0,5.5,4,15.8
70,138297.0,5580.0,0.0,6.7,1,19.0
61,111647.0,3320.0,0.19,3.0,2,30.7
74,98939.0,3589.0,0.0,13.9,6,13.6
33,68205.0,2154.0,0.2,6.7,3,26.8
73,113912.0,3906.0,0.0,3.1,4,18.1
61,85601.0,3786.0,0.25,4.2,2,27.5
64,105228.0,3205.0,0.19,5.9,2,28.0
74,114449.0,2785.0,0.0,4.5,5,15.2
27,56976.0,2033.0,0.25,9.0,3,24.7
47,80289.0,3847.0,0.01,2.2,2,22.9
42,102471.0,4076.0,0.12,1.8,1,18.5
56,91744.0,2472.0,0.0,1.2,1,22.0
37,75145.0,3665.0,0.31,0.2,1,41.3
22,55519.0,1560.0,0.65,0.2,1,56.3
18,44025.0,2177.0,0.29,0.0,1,42.7
47,87593.0,2020.0,0.0,5.7,2,14.3
66,110180.0,5508.0,0.0,5.4,2,14.1
20,55196.0,1060.0,0.16,2.0,3,22.7
62,91512.0,3701.0,0.15,9.5,2,24.1
31,64108.0,2651.0,0.39,3.3,1,37.2
73,129005.0,5072.0,0.0,10.2,2,10.7
47,83703.0,3565.0,0.13,2.2,1,26.1
67,112827.0,3655.0,0.0,13.1,3,13.0
21,57706.0,1066.0,0.37,3.0,3,47.1
35,78261.0,2238.0,0.02,1.5,1,25.2
54,103180.0,3929.0,0.12,4.2,1,27.7
42,77788.0,2972.0,0.0,3.8,3,17.3
65,94330.0,2186.0,0.14,0.7,1,25.9
18,33319.0,836.0,0.22,0.0,1,33.3
70,129265.0,4252.0,0.0,1.9,1,16.2
63,117154.0,4798.0,0.0,0.3,1,16.4
32,78140.0,3524.0,0.58,14.0,1,47.3
26,73368.0,1434.0,0.31,5.1,1,31.6
32,65977.0,3135.0,0.44,10.5,5,36.7
66,99827.0,4751.0,0.0,5.6,2,21.8
74,104094.0,1762.0,0.08,2.2,1,16.6
41,62860.0,2109.0,0.14,3.6,1,21.1
21,73382.0,2659.0,0.11,3.0,1,31.5
29,57403.0,2016.0,0.4,11.0,1,36.2
54,110623.0,4114.0,0.12,1.5,1,33.1
54,91997.0,3077.0,0.25,10.4,3,23.9
60,91856.0,2431.0,0.06,12.9,3,17.2
23,41185.0,818.0,0.79,5.0,2,68.6
56,88378.0,2087.0,0.19,13.4,5,19.6
73,138874.0,5741.0,0.0,2.5,1,27.0
63,89337.0,2207.0,0.0,15.3,4,10.0
41,110951.0,4918.0,0.0,6.1,2,19.6
28,50991.0,1536.0,0.19,0.2,1,27.7
30,77249.0,2355.0,0.01,11.9,7,21.7
51,89021.0,4061.0,0.33,3.3,3,39.8
42,75592.0,1800.0,0.13,3.1,1,36.4
24,39729.0,913.0,0.46,4.2,3,51.3
69,111324.0,5512.0,0.01,0.8,3,24.6
21,37826.0,1312.0,0.31,3.0,3,32.2
25,34776.0,800.0,0.32,7.0,2,35.9
37,76194.0,1691.0,0.35,0.1,1,39.1
46,75669.0,3435.0,0.39,1.6,1,42.9
71,140465.0,5150.0,0.04,0.0,1,23.0
70,129000.0,2645.0,0.0,2.7,2,14.1
68,137061.0,6336.0,0.22,6.5,2,29.0
62,94187.0,2963.0,0.26,8.0,5,30.8
63,107642.0,5344.0,0.0,14.5,5,7.3
27,23090.0,602.0,0.75,4.7,2,66.7
60,97773.0,3353.0,0.23,1.5,1,34.2
51,92677.0,2079.0,0.02,12.9,1,18.5
74,121111.0,3794.0,0.14,7.5,3,27.0
43,80964.0,1826.0,0.22,4.3,1,22.3
58,100599.0,2707.0,0.27,5.9,4,28.8
66,68501.0,1758.0,0.15,12.9,3,30.4
20,57843.0,1510.0,0.38,2.0,1,45.8
73,124852.0,6117.0,0.0,2.3,3,10.7
23,77670.0,1394.0,0.0,5.0,1,19.7
22,61931.0,2058.0,0.19,0.2,3,27.2
22,54439.0,2049.0,0.26,2.4,2,23.9
71,131774.0,5099.0,0.0,2.6,1,26.9
64,71440.0,2987.0,0.06,0.9,1,23.6
40,70276.0,2954.0,0.04,0.1,1,23.5
66,97713.0,4741.0,0.0,0.7,2,13.3
26,60682.0,2540.0,0.67,5.3,2,51.4
52,59420.0,2622.0,0.17,8.1,1,18.0
37,94195.0,3241.0,0.22,19.0,8,30.5
66,105453.0,4069.0,0.04,2.1,1,13.3
59,105582.0,3442.0,0.06,4.6,1,29.3
52,95746.0,2478.0,0.01,13.8,3,8.4
67,129337.0,3507.0,0.0,0.9,1,13.4
35,44071.0,1264.0,0.27,6.3,4,32.4
34,72485.0,2031.0,0.18,7.0,2,23.7
41,96393.0,3320.0,0.09,0.5,1,25.5
20,52530.0,1309.0,0.56,2.0,3,48.0
49,74531.0,2526.0,0.65,8.4,2,53.2
52,83342.0,3934.0,0.0,0.2,1,16.1
55,90106.0,2721.0,0.13,0.5,1,32.0
30,55184.0,1329.0,0.41,0.3,1,46.9
73,115308.0,3255.0,0.13,2.0,1,28.2
64,129424.0,5940.0,0.0,3.6,2,23.4
42,71440.0,3433.0,0.16,3.8,3,29.1
26,53885.0,2491.0,0.31,1.6,2,38.8
21,62097.0,1630.0,0.19,3.0,1,29.2
31,64578.0,1911.0,0.24,2.3,1,29.9
54,74862.0,3681.0,0.48,0.2,2,45.0
51,90282.0,2479.0,0.33,1.8,4,39.4
28,62117.0,1321.0,0.42,3.8,1,48.6
58,114235.0,2978.0,0.09,2.6,1,27.2
73,103018.0,5027.0,0.0,1.6,2,22.0
20,68735.0,2098.0,0.17,0.7,1,24.1
45,82533.0,3945.0,0.25,8.6,5,32.9
46,68581.0,1381.0,0.25,27.8,3,18.6
26,41568.0,1754.0,0.53,2.0,2,51.7
20,83016.0,1642.0,0.05,2.0,2,24.7
42,78001.0,1814.0,0.07,4.8,2,15.9
51,105248.0,3916.0,0.02,6.3,2,18.4
29,39178.0,1220.0,0.63,2.5,1,57.8
59,140365.0,5459.0,0.0,11.8,1,18.8
26,74599.0,3664.0,0.43,4.1,2,41.3
32,64568.0,1190.0,0.14,3.0,2,26.4
57,93808.0,2163.0,0.16,5.2,3,28.0
42,91419.0,3475.0,0.29,15.3,5,26.5
22,66558.0,3098.0,0.4,4.0,1,39.1
28,66338.0,2869.0,0.36,0.2,1,38.9
51,91363.0,2941.0,0.31,2.0,1,37.1
41,87616.0,3637.0,0.0,3.2,1,27.4
32,42274.0,998.0,0.21,1.9,1,31.3
55,90431.0,1549.0,0.0,6.0,3,19.3
25,35297.0,1259.0,0.39,7.0,2,39.7
22,65469.0,2866.0,0.37,4.0,1,38.6
65,97863.0,3045.0,0.17,22.7,1,18.1
43,58026.0,2068.0,0.48,1.6,2,51.6
35,60093.0,1847.0,0.23,10.4,3,28.2
23,59840.0,2023.0,0.44,5.0,3,43.2
54,91722.0,4232.0,0.01,2.2,1,18.4
65,90403.0,2948.0,0.23,6.6,2,25.1
30,40427.0,684.0,0.23,0.5,5,38.5
45,85109.0,3688.0,0.2,7.8,2,26.0
22,47688.0,1777.0,0.22,3.8,3,38.4
30,62129.0,2548.0,0.46,1.7,2,47.9
34,68405.0,3195.0,0.54,5.3,4,56.7
67,116851.0,3062.0,0.0,5.1,1,16.3
57,111104.0,3715.0,0.06,1.2,1,19.4
62,106598.0,3917.0,0.0,0.2,1,25.1
49,83993.0,2367.0,0.14,2.8,2,24.0
46,85571.0,3839.0,0.16,4.2,3,33.9
68,106511.0,4252.0,0.08,10.5,3,22.0
20,29362.0,1207.0,0.31,2.0,1,44.7
73,133979.0,5842.0,0.17,3.8,1,23.5
57,111952.0,2829.0,0.0,7.0,3,21.1
51,121025.0,5025.0,0.0,2.9,2,14.8
57,132607.0,5631.0,0.05,6.9,2,7.3
44,65160.0,2916.0,0.52,1.1,3,55.1
30,60969.0,2009.0,0.31,2.3,3,37.6
62,142073.0,4756.0,0.0,5.0,2,22.2
50,89392.0,1782.0,0.24,0.1,2,34.8
23,61263.0,2761.0,0.33,5.0,2,37.2
41,56383.0,1942.0,0.23,9.0,4,36.8
36,75454.0,2753.0,0.0,2.5,3,19.3
33,98579.0,2042.0,0.0,3.0,1,16.1
57,117699.0,4323.0,0.0,9.5,4,14.6
45,74850.0,1352.0,0.24,7.5,4,31.2
50,84055.0,3988.0,0.32,1.7,2,23.9
65,91036.0,4138.0,0.0,2.0,1,21.4
58,86833.0,2010.0,0.01,5.7,2,24.7
30,37347.0,1362.0,0.43,4.1,6,43.2
60,100728.0,3702.0,0.31,0.9,1,35.9
62,127052.0,5520.0,0.0,1.9,1,21.0
42,85731.0,3592.0,0.22,11.5,1,35.8
70,134494.0,6694.0,0.0,5.8,1,19.3
59,116899.0,3315.0,0.0,21.3,2,9.9
53,85398.0,1778.0,0.11,7.3,2,20.7
44,71407.0,2555.0,0.51,14.2,8,37.7
55,85182.0,3589.0,0.07,1.2,2,23.6
24,33044.0,866.0,0.47,6.0,1,45.3
22,56885.0,1396.0,0.38,0.1,1,32.9
60,58433.0,2537.0,0.63,5.6,1,51.1
62,113271.0,4734.0,0.07,3.2,1,28.5
74,119878.0,2811.0,0.0,2.1,1,17.6
68,118672.0,5416.0,0.0,9.9,2,2.5
48,103455.0,2189.0,0.06,9.6,4,26.4
40,80982.0,1645.0,0.0,0.1,3,15.5
59,125274.0,3554.0,0.03,4.7,1,16.7
27,71729.0,3315.0,0.11,2.3,1,30.6
49,77443.0,3086.0,0.31,2.7,1,33.7
60,98434.0,2936.0,0.0,8.9,2,5.5
70,80081.0,1754.0,0.1,1.9,2,26.2
47,72867.0,2947.0,0.0,14.3,1,16.6
56,91485.0,3352.0,0.18,1.0,1,27.7
48,95794.0,4750.0,0.39,5.4,1,39.8
35,60745.0,2563.0,0.08,5.6,1,16.1
53,74906.0,1503.0,0.13,1.5,1,22.2
19,24487.0,1003.0,0.34,1.0,3,38.5
31,58254.0,1471.0,0.2,9.0,1,30.7
30,95263.0,4642.0,0.0,7.2,1,16.7
46,89267.0,1545.0,0.04,2.0,2,26.7
29,78894.0,1942.0,0.02,3.8,3,27.7
56,83699.0,2787.0,0.28,0.3,2,40.9
19,29198.0,564.0,0.22,1.0,2,25.0
49,70484.0,1983.0,0.34,3.3,3,37.0
30,64543.0,2145.0,0.06,0.4,1,28.0
63,75688.0,2389.0,0.0,9.3,5,14.5
44,67701.0,2168.0,0.49,6.3,1,37.8
66,100405.0,4615.0,0.08,14.4,5,14.5
58,79786.0,2674.0,0.25,5.9,1,20.6
34,38945.0,1871.0,0.51,14.1,5,42.0
57,102745.0,2218.0,0.0,4.0,4,14.5
48,88288.0,2296.0,0.0,4.6,1,15.8
51,102885.0,3966.0,0.0,18.9,3,16.0
41,62544.0,1633.0,0.35,5.1,2,31.8
62,115799.0,3270.0,0.0,0.2,1,16.3
52,115340.0,5386.0,0.0,6.4,5,10.9
65,111933.0,3875.0,0.05,11.8,1,21.9
23,48451.0,1348.0,0.33,5.0,3,42.6
36,75376.0,3208.0,0.54,4.4,1,51.8
47,76533.0,1456.0,0.38,5.6,3,41.4
24,46436.0,1646.0,0.5,6.0,3,40.8
27,72649.0,1452.0,0.21,0.5,3,33.6
58,97514.0,2200.0,0.31,5.5,1,29.9
49,106876.0,2004.0,0.08,1.7,1,24.3
51,84564.0,3951.0,0.39,5.1,1,39.2
45,78882.0,1441.0,0.43,4.7,2,40.6
32,59902.0,2030.0,0.09,0.8,2,25.2
47,69597.0,1682.0,0.27,1.2,1,38.7
54,107016.0,3152.0,0.16,4.9,1,35.9
46,117986.0,3908.0,0.0,0.7,1,22.6
39,71067.0,2251.0,0.39,1.5,1,54.2
21,44993.0,1872.0,0.43,3.0,4,45.3
37,63220.0,2975.0,0.32,2.0,1,46.8
49,78604.0,2097.0,0.08,3.3,2,25.4
53,118347.0,2069.0,0.0,14.2,2,13.8
67,99623.0,4629.0,0.16,1.3,1,28.4
21,46421.0,2288.0,0.43,2.5,1,45.7
44,64195.0,1997.0,0.16,4.7,1,29.4
34,75205.0,2396.0,0.21,7.0,2,21.6
29,63792.0,1370.0,0.24,11.0,4,32.4
39,59742.0,1943.0,0.44,12.4,3,32.5
34,57408.0,1537.0,0.47,7.5,1,48.0
27,85394.0,4254.0,0.0,1.3,1,22.4
71,115691.0,2641.0,0.0,0.1,1,27.0
18,53125.0,1556.0,0.31,0.0,2,34.4
39,78385.0,2917.0,0.31,0.8,2,33.2
43,102519.0,2888.0,0.15,6.2,3,31.4
73,101922.0,3310.0,0.32,5.4,4,30.9
35,66054.0,3244.0,0.71,0.2,2,56.8
67,107866.0,3625.0,0.0,9.1,2,16.3
31,41382.0,1945.0,0.34,1.4,1,39.6
64,93058.0,1685.0,0.0,2.8,1,19.3
46,100900.0,2085.0,0.0,5.5,3,19.8
29,76203.0,3669.0,0.01,2.8,1,21.7
53,107656.0,2256.0,0.03,2.9,2,19.9
52,83564.0,3444.0,0.23,0.3,2,34.1
69,105815.0,3337.0,0.0,2.6,1,18.3
29,37979.0,1148.0,0.35,7.2,1,37.2
24,72779.0,2812.0,0.19,6.0,1,21.1
46,101650.0,4160.0,0.06,2.7,2,25.8
28,79859.0,3812.0,0.0,2.8,2,23.8
50,114061.0,2878.0,0.02,6.1,3,21.1
23,63932.0,2553.0,0.09,5.0,3,25.5
64,130153.0,3654.0,0.0,1.6,1,14.2
32,65393.0,2654.0,0.52,2.9,1,42.5
49,62295.0,1333.0,0.37,7.9,6,42.1
68,124511.0,3974.0,0.0,4.7,3,17.7
28,36542.0,833.0,0.52,0.6,1,51.5
40,80553.0,2246.0,0.13,4.9,4,26.6
43,95930.0,3887.0,0.0,1.0,1,20.7
51,96064.0,2348.0,0.0,3.6,1,21.4
63,139774.0,5521.0,0.06,3.8,1,21.3
51,61711.0,2049.0,0.2,10.4,1,16.8
46,83957.0,1657.0,0.09,3.1,2,27.3
21,55462.0,1639.0,0.45,1.6,1,49.1
34,50638.0,2311.0,0.55,1.3,1,45.8
52,75094.0,3728.0,0.31,10.4,2,27.4
30,53323.0,1544.0,0.17,0.9,1,34.0
58,83105.0,1537.0,0.05,2.8,2,26.9
56,95580.0,2008.0,0.09,1.0,2,11.5
32,59356.0,2549.0,0.58,7.4,2,52.8
72,121169.0,4668.0,0.1,3.2,1,23.2
46,94941.0,2484.0,0.0,2.2,1,19.2
46,93927.0,2791.0,0.04,2.2,1,21.7
28,57448.0,2511.0,0.56,9.6,2,45.0
69,117067.0,3563.0,0.0,4.0,1,21.1
49,104327.0,4367.0,0.06,6.3,4,17.1
19,59483.0,1577.0,0.31,1.0,1,41.8
64,134685.0,5499.0,0.27,11.6,5,34.8
31,81933.0,2639.0,0.29,2.0,1,32.2
37,100176.0,3491.0,0.07,15.2,2,12.2
39,39415.0,1444.0,0.19,0.1,1,31.8
28,65050.0,2061.0,0.06,2.4,1,29.7
44,77941.0,2510.0,0.09,11.3,6,16.4
