customer_id,snapshot_date,avg_monthly_usage,support_tickets,satisfaction_level,churn
652.0,2022-05-01,42.83,0,3.58,0
652.0,2022-06-01,45.01,1,2.87,0
652.0,2022-07-01,41.54,0,3.11,0
652.0,2022-08-01,46.12,0,3.18,0
652.0,2022-09-01,54.46,1,3.63,0
652.0,2022-10-01,60.01,0,3.49,0
652.0,2022-11-01,55.83,0,3.45,0
652.0,2022-12-01,51.63,0,3.46,0
652.0,2023-01-01,43.36,0,3.78,0
652.0,2023-02-01,36.31,0,3.12,0
652.0,2023-03-01,31.8,0,3.43,0
652.0,2023-04-01,32.59,0,3.31,0
652.0,2023-05-01,28.64,0,3.6,0
652.0,2023-06-01,24.15,1,3.34,0
653.0,2022-01-01,34.46,1,2.67,0
653.0,2022-02-01,29.85,0,3.08,0
653.0,2022-03-01,14.74,0,3.0,0
653.0,2022-04-01,9.38,0,2.58,0
653.0,2022-05-01,5.0,0,2.87,0
653.0,2022-06-01,13.4,0,3.31,0
653.0,2022-07-01,5.0,0,2.67,0
653.0,2022-08-01,5.0,1,2.51,0
653.0,2022-09-01,29.52,0,2.64,0
653.0,2022-10-01,5.0,0,2.69,0
653.0,2022-11-01,5.0,0,2.68,0
653.0,2022-12-01,5.0,0,3.02,0
653.0,2023-01-01,5.0,2,3.0,0
653.0,2023-02-01,5.0,0,3.1,0
653.0,2023-03-01,5.0,1,2.87,0
653.0,2023-04-01,5.0,0,2.57,0
653.0,2023-05-01,25.72,0,2.53,0
653.0,2023-06-01,11.53,0,3.11,0
654.0,2022-01-01,98.97,0,4.45,0
654.0,2022-02-01,112.47,0,4.54,0
654.0,2022-03-01,120.82,1,4.5,0
654.0,2022-04-01,131.17,1,4.48,0
654.0,2022-05-01,138.64,0,4.13,0
654.0,2022-06-01,150.71,0,4.58,0
654.0,2022-07-01,136.59,0,4.44,0
654.0,2022-08-01,142.65,1,4.29,0
654.0,2022-09-01,161.39,0,4.12,0
654.0,2022-10-01,156.25,0,4.51,0
654.0,2022-11-01,152.75,1,3.93,0
654.0,2022-12-01,154.09,1,4.1,0
654.0,2023-01-01,166.2,0,3.81,0
654.0,2023-02-01,161.23,0,3.77,0
654.0,2023-03-01,178.75,0,4.13,0
654.0,2023-04-01,186.49,0,4.51,0
654.0,2023-05-01,181.66,0,4.5,0
654.0,2023-06-01,157.93,1,4.17,0
655.0,2022-01-01,43.36,0,4.67,0
655.0,2022-02-01,52.64,0,4.57,0
655.0,2022-03-01,47.91,0,4.16,0
655.0,2022-04-01,32.05,0,4.28,0
655.0,2022-05-01,22.26,0,4.37,0
655.0,2022-06-01,35.11,1,4.69,0
655.0,2022-07-01,21.87,1,4.24,0
655.0,2022-08-01,13.19,1,4.45,0
655.0,2022-09-01,38.98,0,4.04,0
655.0,2022-10-01,44.88,0,4.15,0
655.0,2022-11-01,30.35,0,4.43,0
655.0,2022-12-01,27.49,1,4.08,0
655.0,2023-01-01,5.0,0,4.11,0
655.0,2023-02-01,11.07,0,4.22,0
655.0,2023-03-01,23.0,0,4.58,0
655.0,2023-04-01,20.43,0,4.45,0
655.0,2023-05-01,5.59,0,4.28,0
655.0,2023-06-01,5.0,0,4.36,0
656.0,2022-01-01,63.14,0,3.66,0
656.0,2022-02-01,73.21,0,3.52,0
656.0,2022-03-01,72.14,0,3.6,0
656.0,2022-04-01,80.53,0,3.65,0
656.0,2022-05-01,82.22,0,3.5,0
656.0,2022-06-01,80.72,0,3.58,0
656.0,2022-07-01,76.28,0,3.42,0
656.0,2022-08-01,75.42,0,3.22,0
656.0,2022-09-01,81.33,1,3.22,0
656.0,2022-10-01,78.46,0,3.53,0
656.0,2022-11-01,81.95,0,3.58,0
656.0,2022-12-01,82.89,0,3.1,0
656.0,2023-01-01,83.02,0,4.0,0
656.0,2023-02-01,86.36,0,2.73,0
656.0,2023-03-01,89.96,0,3.01,0
656.0,2023-04-01,89.52,1,2.86,0
656.0,2023-05-01,83.54,0,3.01,0
656.0,2023-06-01,87.49,0,3.72,0
657.0,2022-01-01,46.79,0,2.34,1
657.0,2022-02-01,53.44,1,2.35,1
657.0,2022-03-01,46.98,0,2.87,1
657.0,2022-04-01,32.68,1,2.87,1
657.0,2022-05-01,40.13,0,3.16,1
657.0,2022-06-01,32.98,1,2.55,1
657.0,2022-07-01,34.33,0,2.3,1
657.0,2022-08-01,42.42,1,2.79,1
657.0,2022-09-01,38.89,0,2.92,1
657.0,2022-10-01,37.01,0,2.24,1
657.0,2022-11-01,34.24,0,2.44,1
657.0,2022-12-01,28.49,0,2.6,1
657.0,2023-01-01,23.4,0,2.56,1
657.0,2023-02-01,46.11,0,2.82,1
657.0,2023-03-01,51.76,0,2.37,1
657.0,2023-04-01,47.43,1,2.27,1
657.0,2023-05-01,35.65,0,3.06,1
657.0,2023-06-01,13.41,2,2.15,1
658.0,2022-01-01,50.22,1,2.54,0
658.0,2022-02-01,49.59,0,3.73,0
658.0,2022-03-01,57.85,0,3.68,0
658.0,2022-04-01,23.63,0,3.22,0
658.0,2022-05-01,33.65,0,3.82,0
658.0,2022-06-01,14.88,0,3.46,0
658.0,2022-07-01,38.24,0,3.66,0
658.0,2022-08-01,20.73,0,3.38,0
658.0,2022-09-01,18.92,0,3.35,0
658.0,2022-10-01,31.26,0,3.43,0
658.0,2022-11-01,28.6,0,3.31,0
658.0,2022-12-01,44.38,0,3.55,0
658.0,2023-01-01,45.96,0,3.76,0
658.0,2023-02-01,56.26,0,3.38,0
658.0,2023-03-01,59.41,0,3.6,0
658.0,2023-04-01,78.01,0,3.32,0
658.0,2023-05-01,52.74,0,3.24,0
658.0,2023-06-01,40.66,0,3.04,0
659.0,2022-01-01,52.64,0,3.75,0
659.0,2022-02-01,43.41,0,4.23,0
659.0,2022-03-01,43.04,0,3.68,0
659.0,2022-04-01,40.1,0,4.21,0
659.0,2022-05-01,40.02,0,4.21,0
659.0,2022-06-01,51.7,0,4.25,0
659.0,2022-07-01,55.41,0,4.57,0
659.0,2022-08-01,56.76,0,4.56,0
659.0,2022-09-01,47.24,1,4.19,0
659.0,2022-10-01,51.52,0,4.05,0
659.0,2022-11-01,43.28,0,4.39,0
659.0,2022-12-01,42.74,0,4.28,0
659.0,2023-01-01,57.65,2,4.62,0
659.0,2023-02-01,47.37,1,4.05,0
659.0,2023-03-01,40.06,1,3.63,0
659.0,2023-04-01,43.59,2,3.49,0
659.0,2023-05-01,43.91,0,4.63,0
659.0,2023-06-01,39.08,0,4.53,0
660.0,2022-01-01,45.08,0,4.37,0
660.0,2022-02-01,40.18,1,4.24,0
660.0,2022-03-01,48.95,1,4.08,0
660.0,2022-04-01,53.37,1,4.06,0
660.0,2022-05-01,43.98,0,4.92,0
660.0,2022-06-01,55.05,0,4.44,0
660.0,2022-07-01,52.24,0,4.14,0
660.0,2022-08-01,48.02,1,3.98,0
660.0,2022-09-01,40.11,0,4.33,0
660.0,2022-10-01,51.72,1,4.66,0
660.0,2022-11-01,60.86,0,4.83,0
660.0,2022-12-01,53.37,1,3.67,0
660.0,2023-01-01,67.52,1,4.41,0
660.0,2023-02-01,61.89,0,4.77,0
660.0,2023-03-01,45.84,0,4.58,0
660.0,2023-04-01,55.4,1,4.39,0
660.0,2023-05-01,65.69,0,4.45,0
660.0,2023-06-01,62.97,0,4.51,0
661.0,2022-01-01,46.21,0,1.92,0
661.0,2022-02-01,55.87,0,2.93,0
661.0,2022-03-01,48.22,0,3.24,0
661.0,2022-04-01,31.75,0,2.31,0
661.0,2022-05-01,53.35,1,2.48,0
661.0,2022-06-01,59.57,0,3.28,0
661.0,2022-07-01,61.6,0,2.96,0
661.0,2022-08-01,55.8,0,2.78,0
661.0,2022-09-01,51.49,0,3.22,0
661.0,2022-10-01,48.87,0,3.18,0
661.0,2022-11-01,53.56,1,3.04,0
661.0,2022-12-01,54.13,1,2.67,0
661.0,2023-01-01,31.59,0,3.33,0
661.0,2023-02-01,23.94,0,2.44,0
661.0,2023-03-01,12.31,1,3.15,0
661.0,2023-04-01,5.0,0,2.87,0
661.0,2023-05-01,8.92,0,3.25,0
661.0,2023-06-01,25.89,0,3.33,0
662.0,2022-01-01,61.5,0,3.0,0
662.0,2022-02-01,56.26,0,2.76,0
662.0,2022-03-01,55.3,0,2.46,0
662.0,2022-04-01,55.22,0,2.96,0
662.0,2022-05-01,60.31,0,2.65,0
662.0,2022-06-01,55.06,0,2.5,0
662.0,2022-07-01,52.56,0,2.84,0
662.0,2022-08-01,51.66,1,2.53,0
662.0,2022-09-01,47.01,0,2.65,0
662.0,2022-10-01,48.27,0,2.9,0
662.0,2022-11-01,52.32,0,2.69,0
662.0,2022-12-01,53.44,0,2.24,0
662.0,2023-01-01,53.63,0,2.57,0
662.0,2023-02-01,55.48,0,2.76,0
662.0,2023-03-01,54.56,1,2.93,0
662.0,2023-04-01,49.57,0,2.66,0
662.0,2023-05-01,55.37,0,2.43,0
662.0,2023-06-01,56.17,1,2.64,0
663.0,2022-01-01,50.01,1,3.93,0
663.0,2022-02-01,55.99,0,4.34,0
663.0,2022-03-01,67.04,0,4.43,0
663.0,2022-04-01,65.65,0,4.25,0
663.0,2022-05-01,64.2,1,4.47,0
663.0,2022-06-01,71.62,0,4.75,0
663.0,2022-07-01,73.5,0,5.0,0
663.0,2022-08-01,68.29,0,4.45,0
663.0,2022-09-01,57.09,1,4.25,0
663.0,2022-10-01,47.88,0,4.01,0
663.0,2022-11-01,45.34,0,4.33,0
663.0,2022-12-01,35.83,0,4.14,0
663.0,2023-01-01,37.26,1,4.2,0
663.0,2023-02-01,36.51,0,3.89,0
663.0,2023-03-01,28.07,0,3.99,0
663.0,2023-04-01,33.15,0,4.17,0
663.0,2023-05-01,33.36,0,4.09,0
663.0,2023-06-01,43.66,0,4.24,0
664.0,2022-01-01,51.75,0,2.79,0
664.0,2022-02-01,44.77,0,3.47,0
664.0,2022-03-01,55.15,1,3.21,0
664.0,2022-04-01,38.4,0,2.87,0
664.0,2022-05-01,28.1,2,2.71,0
664.0,2022-06-01,19.73,0,2.92,0
664.0,2022-07-01,22.0,0,2.96,0
664.0,2022-08-01,19.78,0,3.41,0
664.0,2022-09-01,22.05,0,3.17,0
664.0,2022-10-01,27.34,0,3.06,0
664.0,2022-11-01,22.34,0,3.63,0
664.0,2022-12-01,23.71,1,3.14,0
664.0,2023-01-01,30.29,0,3.68,0
664.0,2023-02-01,22.2,0,2.68,0
664.0,2023-03-01,20.13,0,3.72,0
664.0,2023-04-01,6.16,0,3.76,0
664.0,2023-05-01,5.0,0,3.59,0
664.0,2023-06-01,6.01,2,2.67,0
665.0,2022-01-01,60.12,0,3.84,0
665.0,2022-02-01,55.85,0,3.52,0
665.0,2022-03-01,57.5,0,4.07,0
665.0,2022-04-01,64.93,2,2.97,0
665.0,2022-05-01,62.29,0,3.22,0
665.0,2022-06-01,54.23,0,3.89,0
665.0,2022-07-01,50.05,0,4.03,0
665.0,2022-08-01,49.47,0,3.54,0
665.0,2022-09-01,58.09,1,3.73,0
665.0,2022-10-01,56.19,1,3.61,0
665.0,2022-11-01,54.54,0,3.1,0
665.0,2022-12-01,52.46,0,4.02,0
665.0,2023-01-01,48.57,0,3.91,0
665.0,2023-02-01,48.78,0,3.4,0
665.0,2023-03-01,49.62,0,3.58,0
665.0,2023-04-01,44.66,0,3.24,0
665.0,2023-05-01,47.35,0,3.87,0
665.0,2023-06-01,43.57,0,3.38,0
666.0,2022-01-01,46.82,0,4.47,0
666.0,2022-02-01,50.31,0,5.0,0
666.0,2022-03-01,50.39,0,5.0,0
666.0,2022-04-01,43.78,0,4.43,0
666.0,2022-05-01,44.99,0,4.87,0
666.0,2022-06-01,34.45,0,4.31,0
666.0,2022-07-01,33.86,0,4.59,0
666.0,2022-08-01,39.54,0,4.67,0
666.0,2022-09-01,48.1,0,4.02,0
666.0,2022-10-01,49.25,0,4.53,0
666.0,2022-11-01,51.83,0,4.81,0
666.0,2022-12-01,56.32,0,4.5,0
666.0,2023-01-01,41.11,0,4.32,0
666.0,2023-02-01,36.9,0,4.55,0
666.0,2023-03-01,37.18,0,4.49,0
666.0,2023-04-01,25.44,0,4.88,0
666.0,2023-05-01,28.83,0,4.62,0
666.0,2023-06-01,37.57,0,4.8,0
667.0,2022-01-01,83.85,0,2.57,0
667.0,2022-02-01,77.58,0,2.14,0
667.0,2022-03-01,81.27,0,2.16,0
667.0,2022-04-01,79.01,0,2.37,0
667.0,2022-05-01,76.28,1,2.33,0
667.0,2022-06-01,80.02,0,2.39,0
667.0,2022-07-01,78.54,0,2.83,0
667.0,2022-08-01,72.0,0,2.59,0
667.0,2022-09-01,76.84,0,3.12,0
667.0,2022-10-01,77.04,0,2.17,0
667.0,2022-11-01,78.18,1,2.46,0
667.0,2022-12-01,70.5,0,2.59,0
667.0,2023-01-01,72.85,0,2.7,0
667.0,2023-02-01,68.65,0,3.22,0
667.0,2023-03-01,74.82,0,2.64,0
667.0,2023-04-01,80.79,0,2.96,0
667.0,2023-05-01,79.18,1,2.56,0
667.0,2023-06-01,77.06,0,2.86,0
668.0,2022-01-01,21.77,0,3.75,0
668.0,2022-02-01,22.14,0,3.87,0
668.0,2022-03-01,18.73,0,3.98,0
668.0,2022-04-01,19.67,0,3.43,0
668.0,2022-05-01,25.61,1,3.3,0
668.0,2022-06-01,27.63,0,3.5,0
668.0,2022-07-01,27.03,0,3.58,0
668.0,2022-08-01,30.05,1,3.54,0
668.0,2022-09-01,31.15,0,3.7,0
668.0,2022-10-01,27.52,0,3.66,0
668.0,2022-11-01,28.39,0,3.69,0
668.0,2022-12-01,27.04,0,3.69,0
668.0,2023-01-01,29.18,1,3.85,0
668.0,2023-02-01,35.88,1,3.3,0
668.0,2023-03-01,34.14,2,3.72,0
668.0,2023-04-01,34.43,0,3.56,0
668.0,2023-05-01,35.01,0,3.42,0
668.0,2023-06-01,32.85,0,3.74,0
669.0,2022-01-01,72.86,2,1.69,0
669.0,2022-02-01,78.36,0,2.59,0
669.0,2022-03-01,78.83,0,3.08,0
669.0,2022-04-01,78.01,0,2.89,0
669.0,2022-05-01,85.94,1,2.7,0
669.0,2022-06-01,93.85,0,2.83,0
669.0,2022-07-01,93.6,0,2.32,0
669.0,2022-08-01,101.22,0,2.82,0
669.0,2022-09-01,99.8,0,2.97,0
669.0,2022-10-01,98.32,1,2.57,0
669.0,2022-11-01,98.15,0,3.17,0
669.0,2022-12-01,91.99,0,2.91,0
669.0,2023-01-01,99.48,0,2.83,0
669.0,2023-02-01,102.78,0,2.94,0
669.0,2023-03-01,101.43,0,2.07,0
669.0,2023-04-01,102.69,1,2.37,0
669.0,2023-05-01,111.62,0,3.34,0
669.0,2023-06-01,115.1,1,2.34,0
670.0,2022-01-01,96.08,1,3.19,0
670.0,2022-02-01,107.82,0,3.15,0
670.0,2022-03-01,99.04,1,3.02,0
670.0,2022-04-01,99.68,0,3.32,0
670.0,2022-05-01,84.79,0,3.26,0
670.0,2022-06-01,96.0,0,3.69,0
670.0,2022-07-01,91.67,0,2.95,0
670.0,2022-08-01,79.25,0,3.35,0
670.0,2022-09-01,84.72,2,2.86,0
670.0,2022-10-01,100.34,1,3.1,0
670.0,2022-11-01,90.36,0,2.71,0
670.0,2022-12-01,94.51,2,2.73,0
670.0,2023-01-01,89.15,1,2.95,0
670.0,2023-02-01,79.06,0,3.1,0
670.0,2023-03-01,83.39,0,3.72,0
670.0,2023-04-01,75.64,0,2.93,0
670.0,2023-05-01,77.56,0,3.08,0
670.0,2023-06-01,67.92,0,3.68,0
671.0,2022-01-01,40.09,0,3.48,0
671.0,2022-02-01,34.71,0,4.63,0
671.0,2022-03-01,28.59,0,4.47,0
671.0,2022-04-01,15.75,1,3.66,0
671.0,2022-05-01,11.43,0,4.04,0
671.0,2022-06-01,33.92,0,4.52,0
671.0,2022-07-01,48.34,0,4.22,0
671.0,2022-08-01,41.64,0,4.48,0
671.0,2022-09-01,51.28,0,4.35,0
671.0,2022-10-01,57.62,0,3.88,0
671.0,2022-11-01,65.0,0,4.11,0
671.0,2022-12-01,75.54,0,4.12,0
671.0,2023-01-01,67.97,0,4.01,0
671.0,2023-02-01,68.14,0,3.67,0
671.0,2023-03-01,67.23,1,3.49,0
671.0,2023-04-01,69.09,0,3.83,0
671.0,2023-05-01,67.13,0,3.79,0
671.0,2023-06-01,49.48,0,4.13,0
672.0,2022-01-01,65.88,0,3.44,0
672.0,2022-02-01,73.24,0,3.1,0
672.0,2022-03-01,50.48,0,3.46,0
672.0,2022-04-01,66.04,1,3.5,0
672.0,2022-05-01,83.0,1,3.72,0
672.0,2022-06-01,108.55,0,3.38,0
672.0,2022-07-01,133.49,0,3.47,0
672.0,2022-08-01,115.84,0,3.21,0
672.0,2022-09-01,131.69,1,3.38,0
672.0,2022-10-01,111.47,0,3.5,0
672.0,2022-11-01,110.95,0,3.44,0
672.0,2022-12-01,101.35,0,3.59,0
672.0,2023-01-01,128.83,0,3.46,0
672.0,2023-02-01,133.19,1,3.37,0
672.0,2023-03-01,134.44,0,3.7,0
672.0,2023-04-01,153.15,0,3.54,0
672.0,2023-05-01,161.68,0,3.06,0
672.0,2023-06-01,195.93,0,3.2,0
673.0,2022-01-01,55.26,0,4.84,0
673.0,2022-02-01,48.99,1,4.36,0
673.0,2022-03-01,61.37,0,4.11,0
673.0,2022-04-01,57.11,1,3.87,0
673.0,2022-05-01,62.8,1,4.31,0
673.0,2022-06-01,67.58,1,4.65,0
673.0,2022-07-01,68.47,0,4.6,0
673.0,2022-08-01,50.99,0,4.2,0
673.0,2022-09-01,50.79,0,4.27,0
673.0,2022-10-01,36.26,1,4.1,0
673.0,2022-11-01,39.47,0,4.42,0
673.0,2022-12-01,36.93,0,4.47,0
673.0,2023-01-01,33.23,0,4.45,0
673.0,2023-02-01,38.25,0,5.0,0
673.0,2023-03-01,57.24,0,4.59,0
673.0,2023-04-01,58.61,0,4.69,0
673.0,2023-05-01,74.58,0,4.48,0
673.0,2023-06-01,67.09,0,4.35,0
674.0,2022-01-01,42.08,2,3.31,0
674.0,2022-02-01,32.14,0,3.11,0
674.0,2022-03-01,30.44,0,3.65,0
674.0,2022-04-01,30.69,0,3.46,0
674.0,2022-05-01,29.52,2,3.15,0
674.0,2022-06-01,37.52,0,3.3,0
674.0,2022-07-01,40.84,0,3.88,0
674.0,2022-08-01,43.95,0,3.09,0
674.0,2022-09-01,41.25,0,3.23,0
674.0,2022-10-01,40.73,0,3.73,0
674.0,2022-11-01,34.37,0,3.87,0
674.0,2022-12-01,44.73,0,4.42,0
674.0,2023-01-01,52.05,0,3.65,0
674.0,2023-02-01,58.68,0,3.53,0
674.0,2023-03-01,76.37,0,3.65,0
674.0,2023-04-01,81.77,0,3.83,0
674.0,2023-05-01,89.09,0,3.85,0
674.0,2023-06-01,88.03,0,4.27,0
675.0,2022-01-01,59.28,0,3.58,0
675.0,2022-02-01,50.01,2,3.18,0
675.0,2022-03-01,44.09,0,3.11,0
675.0,2022-04-01,53.45,1,3.47,0
675.0,2022-05-01,64.45,0,2.54,0
675.0,2022-06-01,71.31,1,2.39,0
675.0,2022-07-01,81.42,0,2.8,0
675.0,2022-08-01,80.73,0,3.17,0
675.0,2022-09-01,94.08,1,2.97,0
675.0,2022-10-01,94.57,1,3.06,0
675.0,2022-11-01,89.4,0,3.42,0
675.0,2022-12-01,104.78,0,3.15,0
675.0,2023-01-01,102.55,0,3.07,0
675.0,2023-02-01,116.49,0,2.96,0
675.0,2023-03-01,117.38,0,3.08,0
675.0,2023-04-01,125.91,2,2.52,0
675.0,2023-05-01,136.48,1,3.17,0
675.0,2023-06-01,142.29,0,3.21,0
676.0,2022-01-01,33.43,0,2.4,0
676.0,2022-02-01,42.26,0,3.1,0
676.0,2022-03-01,40.57,0,2.39,0
676.0,2022-04-01,31.4,0,2.91,0
676.0,2022-05-01,33.85,0,2.98,0
676.0,2022-06-01,44.27,0,3.43,0
676.0,2022-07-01,42.74,0,3.35,0
676.0,2022-08-01,55.79,0,3.38,0
676.0,2022-09-01,51.77,1,2.67,0
676.0,2022-10-01,45.32,0,2.65,0
676.0,2022-11-01,34.68,0,2.8,0
676.0,2022-12-01,35.5,0,3.42,0
676.0,2023-01-01,42.96,0,3.17,0
676.0,2023-02-01,39.6,0,3.3,0
676.0,2023-03-01,41.57,1,2.82,0
676.0,2023-04-01,31.67,0,3.22,0
676.0,2023-05-01,37.87,0,3.02,0
676.0,2023-06-01,43.97,0,2.49,0
677.0,2022-01-01,95.53,1,2.84,0
677.0,2022-02-01,94.54,0,3.46,0
677.0,2022-03-01,99.76,0,3.22,0
677.0,2022-04-01,99.3,0,2.63,0
677.0,2022-05-01,96.35,1,3.12,0
677.0,2022-06-01,97.07,0,3.22,0
677.0,2022-07-01,103.78,0,3.31,0
677.0,2022-08-01,100.03,0,3.72,0
677.0,2022-09-01,99.06,0,3.01,0
677.0,2022-10-01,95.65,0,2.9,0
677.0,2022-11-01,96.86,0,2.95,0
677.0,2022-12-01,95.23,0,3.29,0
677.0,2023-01-01,97.57,0,2.92,0
677.0,2023-02-01,99.26,0,3.74,0
677.0,2023-03-01,100.03,0,3.4,0
677.0,2023-04-01,97.62,0,3.41,0
677.0,2023-05-01,97.04,0,3.01,0
677.0,2023-06-01,93.6,0,2.78,0
678.0,2022-01-01,87.98,0,2.88,0
678.0,2022-02-01,88.81,0,3.31,0
678.0,2022-03-01,109.27,0,3.18,0
678.0,2022-04-01,115.25,1,2.98,0
678.0,2022-05-01,111.28,0,2.85,0
678.0,2022-06-01,122.63,0,3.31,0
678.0,2022-07-01,118.45,0,3.16,0
678.0,2022-08-01,129.57,1,3.13,0
678.0,2022-09-01,146.43,0,2.84,0
678.0,2022-10-01,135.81,0,3.57,0
678.0,2022-11-01,125.84,0,3.5,0
678.0,2022-12-01,123.16,0,3.95,0
678.0,2023-01-01,127.88,0,3.14,0
678.0,2023-02-01,131.85,1,3.28,0
678.0,2023-03-01,136.68,0,2.78,0
678.0,2023-04-01,144.62,0,3.56,0
678.0,2023-05-01,137.01,0,3.47,0
678.0,2023-06-01,141.78,0,2.81,0
679.0,2022-01-01,75.1,0,3.12,0
679.0,2022-02-01,80.42,0,2.33,0
679.0,2022-03-01,75.32,0,2.59,0
679.0,2022-04-01,77.58,0,2.37,0
679.0,2022-05-01,80.13,0,2.37,0
679.0,2022-06-01,75.06,0,2.48,0
679.0,2022-07-01,78.79,0,2.58,0
679.0,2022-08-01,82.11,0,2.69,0
679.0,2022-09-01,80.16,0,2.57,0
679.0,2022-10-01,78.24,0,2.77,0
679.0,2022-11-01,72.36,0,2.84,0
679.0,2022-12-01,68.53,0,2.53,0
679.0,2023-01-01,64.19,1,2.92,0
679.0,2023-02-01,67.94,0,3.04,0
679.0,2023-03-01,69.98,1,2.49,0
679.0,2023-04-01,81.15,0,2.49,0
679.0,2023-05-01,82.2,0,2.0,0
679.0,2023-06-01,89.71,0,3.17,0
680.0,2022-01-01,67.89,1,2.19,0
680.0,2022-02-01,85.63,1,3.33,0
680.0,2022-03-01,95.74,1,3.18,0
680.0,2022-04-01,101.72,0,3.08,0
680.0,2022-05-01,102.31,0,3.43,0
680.0,2022-06-01,119.98,0,3.18,0
680.0,2022-07-01,127.94,0,3.72,0
680.0,2022-08-01,135.09,0,3.08,0
680.0,2022-09-01,128.64,0,3.2,0
680.0,2022-10-01,133.36,0,3.58,0
680.0,2022-11-01,118.22,0,3.27,0
680.0,2022-12-01,107.95,0,2.91,0
680.0,2023-01-01,102.29,0,3.18,0
680.0,2023-02-01,110.67,0,3.2,0
680.0,2023-03-01,128.04,2,2.93,0
680.0,2023-04-01,134.32,0,3.45,0
680.0,2023-05-01,153.52,0,3.59,0
680.0,2023-06-01,145.03,1,2.9,0
681.0,2022-01-01,46.07,1,3.48,0
681.0,2022-02-01,56.23,0,2.73,0
681.0,2022-03-01,44.5,1,2.86,0
681.0,2022-04-01,45.01,0,4.01,0
681.0,2022-05-01,27.32,0,3.69,0
681.0,2022-06-01,25.08,0,3.04,0
681.0,2022-07-01,49.27,1,2.86,0
681.0,2022-08-01,53.64,0,3.94,0
681.0,2022-09-01,37.56,0,2.85,0
681.0,2022-10-01,27.72,1,2.99,0
681.0,2022-11-01,27.62,0,3.39,0
681.0,2022-12-01,19.76,0,3.53,0
681.0,2023-01-01,34.82,0,3.84,0
681.0,2023-02-01,35.18,0,3.17,0
681.0,2023-03-01,35.93,0,3.59,0
681.0,2023-04-01,49.61,0,3.23,0
681.0,2023-05-01,55.42,0,3.71,0
681.0,2023-06-01,57.32,0,4.02,0
682.0,2022-01-01,53.22,1,3.22,0
682.0,2022-02-01,56.97,0,3.79,0
682.0,2022-03-01,54.09,0,3.52,0
682.0,2022-04-01,43.6,0,3.96,0
682.0,2022-05-01,46.16,0,4.69,0
682.0,2022-06-01,50.32,0,3.89,0
682.0,2022-07-01,58.55,0,3.63,0
682.0,2022-08-01,58.46,0,3.86,0
682.0,2022-09-01,57.08,0,3.85,0
682.0,2022-10-01,49.44,0,4.05,0
682.0,2022-11-01,44.58,0,3.69,0
682.0,2022-12-01,46.65,0,4.4,0
682.0,2023-01-01,51.28,0,3.6,0
682.0,2023-02-01,57.22,0,3.91,0
682.0,2023-03-01,62.03,0,4.0,0
682.0,2023-04-01,66.43,0,4.53,0
682.0,2023-05-01,66.42,0,3.94,0
682.0,2023-06-01,67.05,0,4.34,0
683.0,2022-01-01,67.5,0,3.75,0
683.0,2022-02-01,66.5,0,3.87,0
683.0,2022-03-01,67.43,0,3.5,0
683.0,2022-04-01,63.73,0,3.07,0
683.0,2022-05-01,64.59,0,3.31,0
683.0,2022-06-01,58.8,0,3.71,0
683.0,2022-07-01,53.92,1,3.49,0
683.0,2022-08-01,48.66,1,3.67,0
683.0,2022-09-01,45.31,0,3.75,0
683.0,2022-10-01,39.75,1,4.0,0
683.0,2022-11-01,43.71,0,3.37,0
683.0,2022-12-01,40.65,1,3.32,0
683.0,2023-01-01,36.61,1,4.08,0
683.0,2023-02-01,33.12,1,3.53,0
683.0,2023-03-01,29.81,0,3.73,0
683.0,2023-04-01,24.92,1,3.4,0
683.0,2023-05-01,23.88,0,3.52,0
683.0,2023-06-01,17.02,0,3.55,0
684.0,2022-01-01,56.07,0,3.6,0
684.0,2022-02-01,55.6,0,3.45,0
684.0,2022-03-01,47.35,0,4.43,0
684.0,2022-04-01,40.65,0,3.52,0
684.0,2022-05-01,49.51,0,4.07,0
684.0,2022-06-01,47.93,0,3.46,0
684.0,2022-07-01,23.84,0,4.27,0
684.0,2022-08-01,32.2,0,4.14,0
684.0,2022-09-01,33.62,1,3.77,0
684.0,2022-10-01,37.73,0,4.29,0
684.0,2022-11-01,49.37,0,3.91,0
684.0,2022-12-01,47.32,1,3.62,0
684.0,2023-01-01,50.87,1,3.51,0
684.0,2023-02-01,56.34,0,4.22,0
684.0,2023-03-01,55.96,0,3.87,0
684.0,2023-04-01,75.15,0,3.97,0
684.0,2023-05-01,98.43,1,3.69,0
684.0,2023-06-01,98.83,0,4.29,0
685.0,2022-01-01,56.63,0,2.73,0
685.0,2022-02-01,62.24,0,2.85,0
685.0,2022-03-01,52.01,0,2.18,0
685.0,2022-04-01,37.34,2,2.54,0
685.0,2022-05-01,31.21,0,2.48,0
685.0,2022-06-01,26.21,0,2.48,0
685.0,2022-07-01,21.86,0,2.66,0
685.0,2022-08-01,5.0,0,2.69,0
685.0,2022-09-01,5.0,0,2.16,0
685.0,2022-10-01,5.0,0,2.07,0
685.0,2022-11-01,5.0,0,2.46,0
685.0,2022-12-01,5.0,1,2.42,0
685.0,2023-01-01,8.18,0,2.97,0
685.0,2023-02-01,19.21,0,2.22,0
685.0,2023-03-01,18.5,0,2.37,0
685.0,2023-04-01,16.57,0,2.61,0
685.0,2023-05-01,22.92,0,2.89,0
