customer_id,age,income,tenure_years,monthly_usage,education_level,customer_segment,region,annual_customer_value,future_discount_applied
6179,54,114423.41788619457,4.53622431610146,49.389090138323944,High School,segment_33,South,6470.105205371216,193.17770678439945
6180,60,102811.05485637495,17.996075297848297,76.4352179471493,Bachelor,segment_41,North,10701.932695814236,187.57383101090397
6181,38,21316.439203179176,4.166894771523456,153.45474987736227,High School,segment_3,South,4221.566175889948,126.89799931074194
6182,67,96020.85409275173,8.554383105310599,48.315029095421885,High School,segment_91,East,6573.4308822646635,147.72554585200547
6183,29,26016.48332486428,2.387197744649726,59.64490673160146,Bachelor,segment_70,North,4960.669128070982,139.51516099272763
6184,46,58658.9937813327,4.9345582051463115,11.182400742457371,Bachelor,segment_8,North,6810.479560451723,154.46282574747352
6185,57,22081.66803519635,2.1450565306938594,96.0120557052749,Master,segment_49,North,7805.584057695186,153.63681193919632
6186,49,124786.31456587215,22.519262476061535,141.2028488319119,Bachelor,segment_81,South,11162.534951938458,137.63579053152677
6187,44,,,46.13797452698287,Bachelor,segment_37,North,5580.90278716716,85.96159361081001
6188,60,,,67.73345565861193,Bachelor,segment_48,South,5053.562404922876,106.39960295324471
6189,33,,8.137815241802898,108.63054679269383,Bachelor,segment_17,West,7063.179961284072,233.27737008221578
6190,38,25519.995155681198,0.041545410423502724,71.67125140206288,High School,segment_22,West,1526.5833641986155,51.01209974224918
6191,64,71436.4806554754,3.4745463891272603,268.5092718133132,Bachelor,segment_43,North,9447.84879062543,154.21523626839843
6192,19,,,46.72145116741774,Bachelor,segment_7,North,9420.397721170146,222.7295097769734
6193,69,,6.151072531875219,,Bachelor,segment_79,North,6873.456512016807,94.77042269438195
6194,54,149413.66461078663,5.626681046131166,190.49785458932178,Bachelor,segment_12,West,11853.321836231013,270.6792986908233
6195,55,26117.422519006806,11.361152088635206,305.7129309405807,High School,segment_61,East,5934.363866285518,92.64762000701981
6196,61,49170.91376827501,12.026538505565478,50.74295040219817,Master,segment_14,East,9463.142003853762,169.81175939741337
6197,33,41550.83197005316,2.0921484791688068,281.1124693732706,Master,segment_12,South,10835.271327146982,130.69507143179092
6198,59,11388.32751146627,14.980637122137033,59.11807848809329,High School,segment_47,North,3933.221713658429,51.619684292519736
6199,63,35972.572244598894,2.079770855627805,47.18211531919944,High School,segment_64,North,2806.4283962707295,-87.31012939790418
6200,46,31570.820810428322,1.520504194701597,106.90187171915524,Bachelor,segment_91,North,5141.1094170204115,106.21603594264197
6201,64,51230.412829851535,6.842154034709909,37.626511110979706,Bachelor,segment_73,South,6809.401082701444,173.44993880762706
6202,39,16702.15393612594,0.640006161237995,81.84133530144376,High School,segment_23,North,1749.4401415027694,28.079955555100653
6203,33,,5.271078959095817,96.644435457193,Bachelor,segment_75,South,9002.259841251302,167.6006765814457
6204,57,69047.36242375996,17.30684585161738,186.26096968321315,Bachelor,segment_50,North,10505.417681322482,306.3065690442337
6205,71,17507.85390296604,3.863589318846711,120.29413249408867,Bachelor,segment_97,North,5591.443126247673,98.6859999026269
6206,66,30959.588756443423,10.216135982433087,90.93745070245004,Bachelor,segment_91,East,7762.770153379697,148.59595281463268
6207,38,,,56.86390964152592,Master,segment_100,North,11332.481085755708,104.02252172121973
6208,40,33228.64914872698,19.735791396935742,75.51712634162094,Bachelor,segment_27,South,27366.12146107073,479.8564847160287
6209,46,120434.70811385167,0.7346238803669556,76.57871158638658,High School,segment_1,North,5130.935359390684,128.57155417703842
6210,25,81516.17831151526,7.666564939144722,154.50969750625745,High School,segment_100,South,6900.181092569577,178.63889627174171
6211,59,,,126.2939651896319,Master,segment_98,North,7496.607999803452,113.4714943562656
6212,31,28175.632736564363,6.469624245691339,28.984147947413092,Bachelor,segment_41,North,5690.708176217973,94.47429492081037
6213,58,70851.20798518223,2.4559062035127672,38.73453474322654,Master,segment_32,North,8477.233822901395,214.7496966731375
6214,48,,,6.711335399780703,High School,segment_86,North,5215.830423307862,122.03235262736318
6215,41,12635.823749040614,3.5250359978381693,113.27742487703586,High School,segment_61,South,2941.99611651445,109.21803935333625
6216,18,,2.7995758747614388,15.007907920612006,High School,segment_40,West,2529.5794494282854,49.79443695512841
6217,23,,,25.52160604197696,High School,segment_24,North,4180.559793286636,92.9947387837714
6218,47,,9.861567950269258,14.418743529827251,Master,segment_95,South,9181.564843394248,155.22537869824387
6219,49,79407.31995429823,9.060466835819533,161.00344721002443,High School,segment_40,North,7084.737062379378,40.82794235259088
6220,26,88078.89557445687,2.5588951919824057,17.370307935788514,High School,segment_43,West,4304.337126760668,115.96101989123878
6221,53,103279.22900545325,1.7966873292322507,31.893614969491303,Bachelor,segment_77,West,7796.226002710645,247.30151081832844
6222,65,40009.685763085115,0.9607733364373433,35.771370507337565,Bachelor,segment_12,North,4554.806027275781,63.61910988538892
6223,70,60790.19155199359,2.11291216435057,116.46398334893426,Bachelor,segment_29,East,6286.945569934335,38.575183786312934
6224,64,25526.852377381718,4.347736917994998,118.97457755780806,Master,segment_7,North,8293.10847847619,211.72431303367057
6225,31,72638.78510083538,13.432092666319853,40.83400327316592,Bachelor,segment_100,South,8619.678414911332,61.000761850239954
6226,65,188084.23241787477,0.044785447434171954,34.69913693910069,High School,segment_46,North,5674.136279411501,177.32886373536678
6227,64,,1.4249969164737415,60.59101944281284,Master,segment_47,North,9242.13700807552,272.6783368328139
6228,30,79158.37049820193,14.143082156527427,231.33012280675598,High School,segment_16,West,8235.353471187042,189.5258660141933
6229,56,,,198.18138279233605,Master,segment_3,South,12917.389453296764,249.8437208555326
6230,53,60971.99180083716,0.6567626262196786,118.53922958582073,High School,segment_71,North,3721.8551509367267,48.19729676104363
6231,58,11209.139450899122,9.55482900864871,79.50417611227624,PhD,segment_68,East,10735.175150982384,204.18909868328592
6232,44,134717.72181939107,3.4469743636158237,301.0497321833081,Bachelor,segment_37,East,11277.699358022826,265.9910506492794
6233,49,,3.163037023936006,,Bachelor,segment_15,East,7291.503925005258,179.67002372712244
6234,25,22445.75407669546,8.033912314231673,96.50613763853052,Master,segment_97,West,9540.854393345564,262.15846519304887
6235,59,51813.58581339484,7.224277116682309,13.542125742822718,Bachelor,segment_1,North,6356.500275840486,110.46053862306016
6236,41,16851.05946464506,2.027543160493024,41.34017726340844,High School,segment_87,West,2165.5450065403093,13.292771346321008
6237,36,40109.95522091087,6.172791691218944,82.39880377136319,Bachelor,segment_72,East,7399.485441923901,215.9158437956161
6238,20,45917.10816635316,9.85925229973684,208.1515650972533,Master,segment_7,East,11450.06678780469,158.3242674667689
6239,36,52931.05626088085,0.5640462627026418,27.186476667924765,Bachelor,segment_35,South,4599.987691676322,58.59142942031469
6240,39,25626.520918328344,2.0241675205084517,74.2337640235443,Bachelor,segment_82,South,5709.677960948476,103.14578547613694
6241,44,,,63.72403123538115,High School,segment_75,South,2533.7302935131406,12.181321238550503
6242,65,41871.69511002365,1.8921438206278856,85.81027522225341,Master,segment_99,North,8216.963086122709,212.27841707726995
6243,39,7731.797694346949,8.08033050886553,237.98492522943815,High School,segment_40,South,5261.453429226437,32.983809770604864
6244,19,18483.388149471426,9.709589804755367,83.31849012387467,Bachelor,segment_79,West,6566.4258062029385,176.30392024604416
6245,36,40278.290789600076,19.82800951951191,24.06523699353783,High School,segment_68,South,5548.9653554898,112.22414501676285
6246,53,,,75.44257552647606,High School,segment_42,East,4782.417854805868,62.52992138779334
6247,72,,,90.69218781758599,Bachelor,segment_89,North,9012.262545074542,122.9292364356858
6248,22,45977.65190502262,2.9485392504462546,118.3319563676165,Bachelor,segment_36,South,7121.239833824077,96.55292705934063
6249,69,17874.43322570043,3.846820243653573,110.1087244554106,High School,segment_16,West,3145.5244076226045,123.27925149186774
6250,32,73945.05264178678,10.851381461137994,112.27324206019549,Bachelor,segment_86,North,9441.837557671919,216.2310268153459
6251,18,55754.653006157554,4.953094130554408,139.29008175611796,High School,segment_42,East,5420.318789514695,118.78554448548174
6252,45,,,133.4193919118037,Bachelor,segment_3,West,9015.435692940995,172.75976249750718
6253,71,,11.7506349474493,82.50908820009342,Master,segment_21,North,11556.705844050031,187.47160073671387
6254,73,11636.933477417559,16.230967744453654,55.05989339013665,High School,segment_83,East,4626.166644718129,-17.620959224690736
6255,64,81719.96338741618,3.408103527292386,82.17844804753072,High School,segment_94,West,5378.487515644848,34.61775614170729
6256,66,15023.692950139524,2.455637191970796,62.38942312165747,Master,segment_15,North,7437.810530945897,211.93045200994925
6257,72,39821.60111706534,0.2448548752485945,49.02706668837237,High School,segment_53,North,2034.6035293031562,64.49880988531908
6258,55,51563.99511072298,2.316598214866731,185.13160132680252,High School,segment_90,West,4466.595396489985,66.1442567110179
6259,45,181752.9706182697,2.4768382810691234,145.34771708847467,High School,segment_75,East,8110.646473638712,199.80263489136706
6260,65,39685.10284638781,18.73976793438026,,Master,segment_28,West,10863.094588923308,140.06692226406386
6261,73,72135.68522269178,10.482475212119162,223.3998487934639,Master,segment_41,East,11286.257530438601,199.0816386632018
6262,33,21252.84453827368,2.1678615211009955,218.89713594236576,Bachelor,segment_6,East,6899.697578423389,87.45948074341638
6263,33,,9.559542068519299,73.63972921185268,Master,segment_49,North,9424.543525630463,133.22565621566588
6264,72,46347.35110819743,9.886428131261521,154.4538819143162,Bachelor,segment_48,South,7591.531110626491,87.52922229078769
6265,64,,,101.95728470487393,High School,segment_46,South,4655.9023279858575,70.4992325665171
6266,21,24240.156959249714,0.1624396831943456,201.1062943364147,Bachelor,segment_9,South,5016.773479998958,130.0324254535073
6267,71,,3.401625749555296,271.72543954045216,Master,segment_19,North,9596.420331436126,135.82284182395588
6268,51,173610.29749673748,7.444370893506171,64.52734204842136,Master,segment_38,South,13284.54396758044,292.41849418444207
6269,64,76789.4468368819,8.09363684307612,69.16864330412788,Bachelor,segment_7,East,7605.799410966687,114.19494609812224
6270,60,14707.516585426378,6.571634755377694,44.94088833773267,Bachelor,segment_70,East,5443.5586292674325,180.19757588691715
6271,20,,,81.17413075909717,Bachelor,segment_43,North,5354.557905641697,143.04305047321625
6272,40,21062.84958745094,1.6958004711370251,206.41829653671283,High School,segment_53,North,3646.9155836311306,21.611518853255767
6273,69,25912.410735558035,0.6810435817789775,85.89051091953039,Bachelor,segment_52,East,4817.2299216304145,77.42195758056393
6274,22,37909.01350608759,7.451055249219502,41.23066466002912,Bachelor,segment_51,West,7181.293227504414,226.6924663791794
6275,70,,3.0214840175393247,63.92499172432642,Master,segment_52,South,8632.12907259708,211.28451961686574
6276,60,,,119.6877210448311,High School,segment_67,East,6013.5729454287375,65.74906531489053
6277,44,,0.3679394758239227,220.53113081356054,Bachelor,segment_70,South,8177.339921828929,165.57722698004213
6278,37,30147.12511886521,10.352332675708144,126.10834709740915,Bachelor,segment_30,South,8061.394884783186,142.08749392866798
6279,23,30776.358420045908,1.0694325387758743,111.63087823383903,High School,segment_45,North,2823.3917426405833,50.63720578096694
6280,40,,5.2684077286084605,279.6818480064703,High School,segment_13,East,8723.589836453268,185.0425023331984
6281,36,40213.12668643386,0.2532902211003831,9.290910862914973,Master,segment_40,West,6879.2698231313225,79.05686007998978
6282,37,138926.43973063643,3.890115605656751,171.76067692358458,Bachelor,segment_32,South,10941.278415798537,248.57463202682905
6283,69,,,133.94951884502768,Bachelor,segment_98,South,6490.653692160108,172.04116718915773
6284,59,39863.043951510255,1.5147530395230113,56.928414551823124,Bachelor,segment_13,North,4995.088588424117,110.50517775730471
6285,46,61093.16501801506,1.557556708074434,126.79926509268188,Master,segment_62,East,8525.21146687499,193.10232558627814
6286,71,46408.4370226397,2.6726835325581417,206.30244998325702,Master,segment_4,South,9123.767257008116,102.60906916735308
6287,67,,6.051310239092807,50.24773502800102,High School,segment_42,North,6893.688768006644,134.80291339484063
6288,39,22246.803329621496,11.046224847500133,182.6647164697523,Bachelor,segment_22,North,8376.701188191433,176.94271837121448
6289,19,43079.22873771763,8.144912786601441,107.86132227267757,High School,segment_93,West,5292.303330817306,152.31971173639354
6290,33,,,157.80358898739937,High School,segment_96,South,3888.1842906224006,56.354069607657316
6291,32,89705.54331663404,11.308091945515173,127.04265507437296,Master,segment_58,West,12306.100583169458,214.95603109060065
6292,50,61665.60817512396,4.987433653206749,81.7999089760564,Master,segment_45,North,10134.72488554525,224.84239596971497
6293,58,35752.78721108261,4.276026229574254,55.333352258920875,High School,segment_89,South,3862.2071536269286,95.93166189880918
6294,61,56964.36573667463,1.6670380232852846,29.327922051754364,Master,segment_58,South,7714.785252839953,157.0076427476017
6295,45,88645.14898116079,0.6825435939502088,13.845477926570023,High School,segment_81,East,3225.1701285074673,51.26933241379823
6296,28,51320.904933265476,11.992988263174194,134.8294897744741,Bachelor,segment_19,South,7785.7302791956745,97.22517854922424
6297,46,33400.90286605355,11.09398187903967,146.75611182694016,Bachelor,segment_7,West,8434.181489760964,123.27878563627267
6298,48,253125.6448563431,10.291410320692618,122.29789380269544,High School,segment_36,North,10907.30205914461,207.35027354176276
6299,53,51705.463092853206,18.68606227065039,99.75883656937506,High School,segment_15,North,6221.29257259138,97.91789555674788
6300,32,22866.836050065544,3.8263668823604684,44.00023200810211,Bachelor,segment_25,South,5155.458204639835,157.73078025172615
6301,63,17446.060250760638,6.494761759874245,127.90607281489216,High School,segment_29,East,4360.080528594141,112.90374023957818
6302,49,13606.093395296386,5.112653675257656,209.44733941976187,Bachelor,segment_71,West,7431.757461141339,113.57510488571867
6303,68,82930.640619921,17.05932719318887,,Bachelor,segment_54,North,9609.461656140182,191.2252784153283
6304,30,25981.35188103219,9.933661171668701,42.34336000510629,High School,segment_1,North,4387.3143956519725,67.24727692083975
6305,61,,,226.88917698863963,Bachelor,segment_66,East,9319.032915942684,155.79259225077357
6306,22,64000.55671832827,5.536320758344663,73.32724860637651,High School,segment_19,East,5235.496458775774,145.9749227219187
6307,73,12439.348968758932,2.8469769596564314,74.02028301116248,Master,segment_93,North,7961.095994295557,213.30740672725906
6308,50,26985.23279369964,10.026484063095399,37.126842523060915,PhD,segment_14,East,12061.255085489787,207.0351134594511
6309,66,56172.52482935651,0.002394944384066812,145.5679440546707,Bachelor,segment_97,South,5887.900655592577,44.94976722191245
6310,28,,,146.81283439254145,High School,segment_97,North,3736.6469904075184,72.99565809017128
6311,28,175719.04182506926,1.3788269148500507,52.466588987968244,High School,segment_15,South,6394.509325138535,76.54291427583084
6312,29,61993.42768720813,14.977089956482741,13.658959970118651,High School,segment_100,South,5823.7888695509,129.50103926482797
6313,56,36671.25706260171,0.8948293815155642,130.70379767329968,Bachelor,segment_37,East,5412.82098534918,135.70415129067698
6314,34,87646.11142678898,8.848942187879034,122.49354687597176,Master,segment_20,North,12489.53938787068,268.3993788921302
6315,59,,,51.936169204568614,Bachelor,segment_76,West,9653.772310424347,235.74732862674244
6316,41,68453.8738900787,0.3255196920560117,64.68793099678743,Master,segment_12,East,7513.670514998309,161.1915677673739
6317,33,90885.101329877,9.654651921471716,160.98353003212998,Bachelor,segment_3,West,8885.892997625098,85.1976714532682
6318,50,,,62.959302311846876,Bachelor,segment_33,East,3697.6055898638137,116.79660226745088
6319,48,31770.103273617784,6.893020808029478,84.79747066369396,Bachelor,segment_33,North,6610.6272226228075,109.52878032848348
6320,31,,,19.04344549758515,Bachelor,segment_15,North,5870.000135629775,69.95814340521933
6321,67,38352.35683493387,11.573347069137977,71.61990521900066,Bachelor,segment_28,North,6898.511941919548,72.6041597588481
6322,72,31795.152562224102,23.0721425425453,31.63274633765996,High School,segment_2,North,4773.010809263608,11.229436303095
6323,44,147086.875321637,15.767198430594185,100.2638770837475,Bachelor,segment_28,North,11653.085069951556,199.55626566886158
6324,35,,,53.25914594760758,Master,segment_70,North,10220.782259304606,168.26567083687178
6325,65,32848.69296543785,7.594731530801923,115.35332829335306,High School,segment_1,North,4265.353522185753,116.23527838645988
6326,59,94945.8049536371,0.30062113290596953,126.81846308391249,Bachelor,segment_93,North,6678.1342748753505,134.09553483146806
6327,30,15173.681110350431,13.290741339192031,134.63199475685028,Bachelor,segment_56,North,6862.628906772431,158.6418461791871
6328,55,30310.51865453279,2.955240748797949,264.68666992625845,Master,segment_31,East,10644.46454011354,138.26391043163136
6329,19,61010.62976701432,13.254575839990723,93.56625396143582,Bachelor,segment_56,East,9094.277314645538,112.36721447857124
6330,34,11268.06597178654,2.419430989112303,139.9368376757258,Bachelor,segment_38,South,5161.239011349429,194.65452713710363
6331,22,56035.97671984014,0.189119775003734,24.22284237289513,Master,segment_72,South,7436.561889087064,189.49814763587358
6332,40,37353.68258734488,16.40269263369465,37.02647504615916,PhD,segment_36,West,12344.782856490241,202.09991044151636
6333,21,57510.27673499216,0.7341032561402276,143.45306337357576,Bachelor,segment_38,North,6335.341265714762,166.73498730365273
6334,67,60227.92918828543,9.9390467283669,19.454700272778766,Bachelor,segment_50,North,8066.597333599137,142.98165247583142
6335,63,,15.045325224111476,75.8908461968141,High School,segment_29,North,4838.099054987179,105.02677356670696
6336,61,131528.0179741799,11.133359517831964,153.08827947410046,High School,segment_76,East,7757.21732139628,206.508860768608
6337,26,36141.141719001855,4.910379028089514,75.23059918383825,Master,segment_59,North,9699.964751116482,254.7736370984233
6338,40,78099.04023219344,11.310529709363141,37.072586910981485,Master,segment_80,East,11717.054543385733,237.4194953606886
6339,30,,28.891179667553402,39.34501371712186,High School,segment_51,North,6128.809414440037,155.95179709241734
6340,48,119581.5713074889,0.5322971933512036,100.41858482407142,Master,segment_98,North,9407.995143222497,216.64855795974736
6341,58,,,154.8396279777991,PhD,segment_99,East,11531.412824716122,292.3880753000952
6342,37,,7.3590708651212715,65.39405454043998,Master,segment_19,East,9296.556054697778,189.67536912036394
6343,18,,,69.50281272714241,High School,segment_75,East,2546.0492376477328,41.68880389638128
6344,40,55442.01949296139,7.676826266131471,22.886744326439636,Master,segment_68,East,10383.363430987001,198.54588478568238
6345,66,,,16.58049496037254,High School,segment_45,North,6100.074022638216,118.96939035805055
6346,61,49961.24328711373,5.1349557251744855,80.5573043699308,High School,segment_74,South,4752.022368854765,76.52359724176361
6347,47,119236.85203728823,3.303376778931512,61.39651105922717,Master,segment_42,East,11901.494540896174,280.28831854848465
6348,52,41316.72120926361,3.3256488552716155,56.11121665248366,PhD,segment_35,South,10946.017045866454,249.11885296254238
6349,45,18063.474588925812,6.981974005855118,52.33419508496941,PhD,segment_54,West,12048.477490304376,251.2768178121803
6350,53,43933.62640036059,0.6030788593825025,56.85621878328695,High School,segment_77,East,2339.1212560949725,61.63896927155449
6351,58,33615.390553456054,9.89009304397735,111.50216491191819,Bachelor,segment_43,East,7992.304925685158,126.25314315980233
6352,40,,,111.74808958675597,Bachelor,segment_19,North,8810.479656950967,207.42722370224567
6353,60,115695.06729130162,9.65709561707402,13.600213214248217,Master,segment_89,North,12560.46303284622,205.6252598241452
6354,66,31530.02573719378,2.977779424288723,40.34488212768351,Bachelor,segment_35,North,5968.047564401346,93.12023590100084
6355,32,19445.996088997606,5.985851181488069,86.14478027927781,High School,segment_3,East,3785.462638132014,93.9712191677511
6356,46,25172.76490917202,6.575645293290766,226.73458695811857,Bachelor,segment_43,South,8248.868180703965,174.0911540834841
6357,61,91502.06530835677,0.5986286102895415,155.17849566752153,High School,segment_94,North,5004.755244356905,95.73753239805718
6358,73,,,81.18412565862415,Bachelor,segment_12,West,7968.875096401405,102.70306122375237
6359,65,31781.462938796547,0.7827785232234515,121.08983404712757,Master,segment_96,South,8377.712186272964,137.392637349202
6360,32,51287.073816719334,19.96241355125291,57.89200741936874,High School,segment_97,East,5653.106884271159,147.49942002074738
6361,35,53193.407513246675,0.6216784989528203,290.40439714427055,High School,segment_69,North,4948.952138817436,45.08842508170011
6362,46,33170.89643076008,2.994651316632724,62.75337237638347,High School,segment_13,South,3159.170650607871,128.69564277077916
6363,33,58267.94503673097,9.335651420794846,42.25886473274163,Bachelor,segment_49,North,7019.191883657268,78.91766825017876
6364,43,37429.03106155022,11.14827708590898,45.599859035284496,PhD,segment_17,West,11984.452747147778,270.56012710878747
6365,42,,2.9318883436129983,16.360256026689978,Bachelor,segment_30,West,5809.011767192246,263.78815697123434
6366,40,,,38.26969332317408,Bachelor,segment_46,North,7839.116338026215,207.0782466188271
6367,40,,8.669983060480364,13.881905242856675,High School,segment_33,South,3996.6538559897413,74.05026885722758
6368,55,26447.791099357357,0.5923333434662635,61.58211910096484,Bachelor,segment_93,East,4778.685648686005,107.13661933896235
6369,58,101810.69523919778,2.570451368196518,136.15346830769533,High School,segment_12,East,6237.863763530103,151.16411252875653
6370,38,,,314.3154891023807,Master,segment_89,North,12259.185974644166,182.31404962300513
6371,31,17634.764063701263,3.4067116766678263,53.39213596515111,High School,segment_87,North,3009.533569892814,20.57672603385744
6372,68,44278.783468873895,8.31346499656902,148.35120103299982,Master,segment_25,East,9683.292109206086,199.66428425182403
6373,67,,,101.77692685723488,Master,segment_44,North,11340.977728096432,208.63270310284412
6374,27,153254.51721141557,5.305415982091713,48.578187229608226,High School,segment_4,West,7915.499937879105,87.14532401790699
6375,36,23113.930230548125,5.354594522022696,49.61731465796682,Bachelor,segment_38,East,6390.244651838303,183.69062415001673
6376,22,43556.80033126286,2.245662124632597,78.55395020406314,High School,segment_64,North,3347.6796512230217,138.58306098383184
6377,64,38050.40060078144,2.5269817710059566,51.851461764016776,Bachelor,segment_22,North,6125.625672856085,120.73827098792319
6378,39,33922.50836777984,2.548287518495669,35.67520551765254,Master,segment_97,East,8605.231097466325,200.25839539837375
6379,27,172553.192581064,5.250747412721994,183.65057480274191,Bachelor,segment_87,North,12480.158602933725,276.5188192797928
6380,34,79997.67156476043,4.786373544010744,180.70372541586167,High School,segment_1,South,5654.410584609458,63.033828358111464
6381,18,60980.13505941114,16.03591244850276,87.62089544813844,High School,segment_33,South,6229.285773444426,68.83711605780566
6382,27,73819.25923680341,4.716907031136817,153.26677240869404,Bachelor,segment_46,East,8033.000506620122,201.33202833953874
6383,27,14445.12357717368,0.7805248275875867,146.43709119334525,Bachelor,segment_88,North,4557.21581071776,121.86928337982793
6384,32,33626.828655099736,6.909833783336043,291.9325427653679,Bachelor,segment_36,East,8742.331177095115,147.14530534936895
6385,46,192276.52980424333,1.0674493235104463,109.30888497584768,Bachelor,segment_20,North,9513.347517709853,247.86217156483934
6386,70,,,44.348615175325534,High School,segment_99,North,3233.637918826017,84.42285047668615
6387,51,,0.07615532246643565,49.76229847159086,Bachelor,segment_95,North,4923.129348194809,64.16874193905437
6388,73,14536.897631282007,4.708084024162162,111.55980865054863,High School,segment_78,South,3589.7941551590725,91.65047205445904
6389,69,33548.307968841415,0.2772399064119137,79.65872381090414,Master,segment_69,South,6937.348817319799,153.07280389713847
6390,73,40072.54836587772,0.43883427361213445,114.88177573289342,Bachelor,segment_74,South,5563.678028633188,162.24266304400385
6391,61,63845.43000047679,0.5354090099827996,22.975890141560185,Master,segment_16,North,8375.033728160884,61.63390890956347
6392,22,64083.087654474766,4.489076870304383,,Bachelor,segment_32,West,6667.88779171209,83.70167628121874
6393,27,87063.95787283727,9.163499147155973,35.62972351024397,Bachelor,segment_60,West,8179.7482792142855,196.0862567681628
6394,67,62504.499070022284,0.8384042382785419,,High School,segment_74,North,4397.603358583473,83.91250594082099
6395,22,27526.373372449576,3.153163768759681,55.743402528742514,High School,segment_71,South,3278.416572936212,155.44325307288403
6396,61,,0.41474855662533167,30.643051700584934,Bachelor,segment_18,East,5089.94941390364,92.86759929333837
6397,72,10115.183492584798,12.521846582503716,66.67241625681127,High School,segment_68,West,3763.8794426295644,55.73756341691568
6398,65,81529.69882857734,9.483897536793618,56.98743010134458,Master,segment_73,South,11793.722521511343,195.38721009260982
6399,35,,,103.0998490788343,Bachelor,segment_66,North,7143.054153912768,205.35152306523946
6400,64,,0.3080471815171757,180.91415151429504,Master,segment_55,North,8843.942826689305,192.02350691775268
6401,34,,,149.4073251592515,Master,segment_79,East,8608.992601662218,172.6115079690488
6402,69,167020.8452899249,4.010705910841191,140.8886362441803,High School,segment_35,East,8071.633964004639,178.8883348531778
6403,73,57703.334089373944,5.519272632705337,49.24886825417676,Master,segment_56,East,8906.197909423407,144.28910176784376
6404,36,24252.389841841363,2.725087262587993,148.4352609100282,Bachelor,segment_44,North,6592.3678627158815,171.70938950002292
6405,52,109728.5965933339,0.28054072518647194,,Bachelor,segment_15,West,7401.6993600979185,74.74880766786433
6406,63,,10.682825424297471,45.19854526351398,Bachelor,segment_19,North,7813.708930323315,146.7819985932971
6407,54,43969.25159820842,10.50732988147642,58.17370689914646,Bachelor,segment_60,East,6855.1633677204,82.86968638712496
6408,70,34223.72452971453,0.32668550282961184,222.56310135781467,Bachelor,segment_91,West,5646.4594151607425,173.7043563456825
6409,34,92842.72744621293,3.9990736718752906,79.53708755172362,PhD,segment_91,North,12210.220345891817,158.76454281618382
6410,58,,,33.16043686729317,Bachelor,segment_95,North,8023.3241143426085,105.0923372812475
6411,45,24585.533937211385,4.481321331264169,29.95457609077428,High School,segment_91,North,3320.735089371494,48.21229339626828
6412,47,,12.757324832462388,114.04480285610786,Master,segment_92,West,16006.221122529696,293.3108955820134
6413,32,93557.20609887011,13.012514342831148,4.660973928613471,High School,segment_40,East,5711.108156929446,112.70486442368896
6414,25,46073.635180945756,5.14325989030722,52.29492344206367,Bachelor,segment_95,East,7126.845752556959,93.09126059076789
6415,27,21214.6364057435,8.117860411829557,190.9291021528156,Bachelor,segment_20,West,8047.886875324172,97.12981699638983
6416,52,,,30.845897156449674,PhD,segment_19,East,9397.318770312379,237.39015472282514
6417,61,73076.76132438473,9.168326967557457,35.37531105073195,Bachelor,segment_46,East,8533.976179713723,237.5366258434757
6418,67,22819.986983805546,3.9786453291199444,162.25864648003858,Bachelor,segment_7,West,7049.778688228564,141.78514990534768
6419,69,,,228.59877981599286,High School,segment_26,North,4234.901256929074,91.55742529619123
6420,69,61355.73925291533,2.692526212760704,75.10546329732635,High School,segment_60,West,4409.853659835194,88.39134515787123
6421,21,72706.13161927003,28.16944264487239,97.75064290936534,Bachelor,segment_2,North,9986.504724179133,246.35815370426502
6422,68,,14.067696461795164,89.58244015414272,High School,segment_33,North,6555.004084347549,187.13087134608756
6423,64,,4.551073489018041,130.5406221169378,PhD,segment_71,North,12472.214423417312,233.95503754038697
6424,42,,,269.67614141511626,PhD,segment_38,East,13901.559532995165,321.1771051439045
6425,60,70938.72502023506,1.384592985915929,59.87043572062697,High School,segment_13,West,4015.008438906888,127.05963212406077
6426,60,,,17.498760683553176,High School,segment_68,North,4978.915486002135,182.34074657757407
6427,55,120589.99980517745,16.376930123402495,103.33929936864642,Master,segment_93,West,13513.839099910281,274.91818441138525
6428,60,23236.260018508638,4.391907813186556,26.421504276320857,High School,segment_30,East,3223.456012421783,84.8505873109858
6429,19,,,133.9683295613099,High School,segment_100,East,4238.408024613463,-30.68543245459975
6430,56,,0.19709689002448738,106.55637017066891,High School,segment_15,South,2240.3431754638627,-47.44303124639969
6431,60,140524.82108334563,5.312191266845738,43.608602252069666,High School,segment_77,West,7114.48765874818,286.1640563022075
6432,41,40798.40885124023,6.3753425338602945,41.99772916104522,High School,segment_63,North,3759.6755344883036,146.31916395336327
6433,33,78025.53982395674,2.8391788129319266,68.52219913065323,High School,segment_7,North,4278.042829501415,178.69381369402845
6434,58,93033.24768545812,2.0966389039531963,192.9133929375149,High School,segment_69,North,6259.699549347511,147.45718480294815
6435,64,,4.228831657469063,198.0859887368217,Master,segment_34,East,9796.629718606848,144.39192598624064
6436,71,207993.12451219495,12.399245708611657,69.88684882259666,Master,segment_23,North,14167.558347453494,265.0506139982167
6437,28,,3.4224809550928788,54.018512134288216,High School,segment_35,North,4834.890055690218,84.86269957421311
6438,52,30057.702561558555,15.216520831724715,89.16669169458913,High School,segment_85,East,4710.4598003253495,93.84321307578567
