customer_id,age,income,tenure_years,avg_monthly_usage,monthly_charges,contract_type,payment_method,region,customer_segment,has_dependents,paperless_billing,churn
4592,44,32728,1.4,49.73724364431365,41.35,Month-to-Month,Electronic Check,North,Low,0,1,0
4593,49,38381,9.4,38.11984000585912,20.0,One Year,Bank Transfer,South,High,1,1,0
4594,18,63540,4.0,42.55068834238037,50.29,One Year,Credit Card,North,Low,0,0,1
4595,41,48283,6.1,91.10989175351327,64.41,Two Year,Credit Card,West,Medium,0,1,0
4596,44,52842,1.1,62.64812987510325,58.75,One Year,Electronic Check,West,Low,1,1,0
4597,38,52825,2.7,71.7664513519718,78.19,One Year,Credit Card,North,Low,0,1,0
4598,58,65280,12.4,69.84387213128656,89.28,Month-to-Month,Electronic Check,East,Medium,1,0,0
4599,47,47027,1.3,53.18450338457755,60.59,Month-to-Month,Mailed Check,South,Low,1,1,0
4600,59,48891,0.6,47.08506953120277,69.12,One Year,Bank Transfer,East,High,0,1,0
4601,39,77175,2.5,59.4808230135001,79.6,Month-to-Month,Electronic Check,South,Medium,1,1,1
4602,54,27839,1.7,58.032113858784896,79.44,Two Year,Credit Card,South,Low,0,0,0
4603,63,25067,0.6,44.76150249102446,29.98,Two Year,Credit Card,West,Medium,1,0,0
4604,59,20904,7.7,57.33726094840349,39.31,Month-to-Month,Bank Transfer,East,Medium,1,1,0
4605,27,44382,16.4,42.28606527946674,42.97,Month-to-Month,Bank Transfer,North,Medium,1,1,0
4606,38,14478,2.9,51.91375724846488,62.78,Month-to-Month,Mailed Check,North,Low,0,1,0
4607,37,51750,5.2,48.964897458687936,70.02,One Year,Credit Card,West,High,1,1,0
4608,48,37795,6.9,32.16029333309598,50.45,One Year,Electronic Check,North,High,0,0,0
4609,50,74910,4.2,12.679152163980937,20.0,Month-to-Month,Credit Card,East,Low,1,1,0
4610,31,27734,0.2,38.096861501085414,34.96,Two Year,Bank Transfer,South,High,1,1,0
4611,42,35888,0.6,87.47388396255342,83.96,One Year,Electronic Check,North,Medium,1,1,1
4612,18,74400,0.3,49.4257279233389,34.74,Month-to-Month,Electronic Check,East,High,0,1,0
4613,60,85881,0.0,68.96742689613528,58.47,Month-to-Month,Bank Transfer,West,Low,0,1,1
4614,35,27609,1.3,16.759987424319554,22.14,Month-to-Month,Bank Transfer,North,Medium,1,1,0
4615,42,44354,1.7,36.850850776642105,26.85,Month-to-Month,Electronic Check,North,Low,1,1,0
4616,37,47189,1.0,30.619186887477692,30.33,Month-to-Month,Bank Transfer,West,Medium,0,1,0
4617,56,49291,0.2,51.358599818431934,59.41,Month-to-Month,Electronic Check,South,Medium,0,1,0
4618,18,34737,2.6,98.59519864963437,91.42,Two Year,Electronic Check,East,Medium,0,1,0
4619,41,81207,1.1,63.28430097810252,54.41,Month-to-Month,Credit Card,South,Medium,0,0,0
4620,40,14195,5.6,85.52102559900555,93.3,Month-to-Month,Bank Transfer,South,Medium,1,0,0
4621,36,31836,0.0,50.420138901658056,70.31,Month-to-Month,Bank Transfer,South,Medium,1,1,1
4622,64,51347,6.5,79.5676487293913,72.81,One Year,Credit Card,East,High,1,1,0
4623,30,51610,10.8,92.31862072029203,81.62,One Year,Electronic Check,North,High,0,1,0
4624,52,84458,4.4,53.031356804611754,61.45,Two Year,Bank Transfer,East,Low,1,1,0
4625,46,77576,4.6,45.293235197907435,46.44,One Year,Credit Card,South,High,0,0,0
4626,58,34301,9.5,31.27940313417725,20.74,One Year,Mailed Check,West,Medium,1,0,0
4627,33,82037,0.8,49.436915345614544,68.49,Month-to-Month,Bank Transfer,West,Low,0,1,1
4628,32,27099,18.3,56.47414015361424,59.54,One Year,Electronic Check,West,Low,1,1,0
4629,56,66969,5.2,91.55716511228468,65.63,Month-to-Month,Bank Transfer,East,High,1,1,1
4630,47,108639,4.5,31.690468466270445,59.77,One Year,Electronic Check,South,Medium,1,1,1
4631,21,78293,1.6,56.07391408654561,42.23,Month-to-Month,Mailed Check,South,Low,1,0,1
4632,34,42538,2.8,22.342453814986897,37.98,Two Year,Electronic Check,East,Medium,1,1,0
4633,47,33440,3.7,47.31826908090578,64.22,Month-to-Month,Electronic Check,East,Low,1,1,0
4634,52,17314,3.4,60.605116433416335,66.35,Month-to-Month,Credit Card,North,High,0,0,0
4635,33,47609,4.3,64.22649674839404,69.7,One Year,Electronic Check,West,Medium,1,0,0
4636,18,21733,0.3,65.6024154335546,57.61,One Year,Electronic Check,North,Medium,1,1,1
4637,48,25946,1.5,62.153272591963216,84.45,Month-to-Month,Credit Card,East,Medium,1,0,0
4638,26,20849,2.0,65.44759492173233,61.25,Month-to-Month,Credit Card,South,Low,0,0,1
4639,18,31156,1.1,55.82330432204794,77.95,Month-to-Month,Credit Card,East,Low,0,1,0
4640,18,39522,0.7,36.13840649219851,21.64,Month-to-Month,Bank Transfer,South,Medium,1,1,0
4641,52,46652,0.5,21.67017465375899,22.07,Month-to-Month,Credit Card,North,High,1,1,1
4642,43,28845,1.6,45.15961920873009,57.99,Month-to-Month,Mailed Check,West,Low,1,1,1
4643,39,72265,2.4,52.576922204861866,43.9,Two Year,Electronic Check,West,High,0,1,0
4644,60,35792,0.2,77.57077234915864,59.74,One Year,Electronic Check,South,Low,0,1,0
4645,50,26023,10.2,53.18916984718864,48.53,Month-to-Month,Bank Transfer,North,Low,0,1,0
4646,63,45454,5.1,51.461757384099535,44.53,Month-to-Month,Electronic Check,North,Low,1,0,0
4647,23,118178,4.6,61.93948828315203,38.4,Month-to-Month,Electronic Check,North,Low,0,0,1
4648,41,48259,0.7,50.139784225878365,49.92,Month-to-Month,Mailed Check,East,Low,1,0,1
4649,20,32873,3.2,69.58975598104489,49.97,One Year,Credit Card,South,Low,1,1,0
4650,39,17324,2.6,90.6280051309098,92.91,Month-to-Month,Electronic Check,South,Low,1,0,1
4651,38,35572,14.2,94.43413925579262,85.41,Two Year,Bank Transfer,South,Medium,0,1,0
4652,50,45670,4.8,56.7467312904008,63.44,Month-to-Month,Electronic Check,West,Medium,0,1,0
4653,42,32429,3.0,61.06406256451807,64.75,Month-to-Month,Credit Card,North,Medium,1,1,0
4654,50,16059,6.7,83.4194101667227,55.32,Two Year,Electronic Check,South,Low,0,1,0
4655,51,25139,0.6,52.30068358786712,26.33,Month-to-Month,Electronic Check,East,Low,1,0,1
4656,70,89321,0.1,67.22545855463522,68.81,Month-to-Month,Electronic Check,West,Medium,1,1,1
4657,37,88318,4.1,34.56711766565515,31.33,Month-to-Month,Mailed Check,East,Low,0,1,1
4658,29,24645,0.4,49.404895331050035,48.67,Month-to-Month,Electronic Check,South,Medium,1,1,1
4659,45,58105,0.4,75.81006309961553,59.97,Month-to-Month,Credit Card,East,Medium,1,0,1
4660,31,20989,4.8,42.07247859182278,51.89,Two Year,Electronic Check,West,High,0,1,0
4661,61,86887,1.1,52.6950787828658,73.13,Two Year,Credit Card,West,Low,1,0,1
4662,38,45930,3.5,26.66422637916185,36.7,Two Year,Credit Card,North,Low,1,0,1
4663,34,67663,8.7,91.10382930117346,60.4,Month-to-Month,Credit Card,East,Low,1,0,0
4664,35,15626,1.3,77.73450525670425,86.73,Two Year,Bank Transfer,East,Low,1,1,0
4665,51,58261,0.9,58.38579219074947,58.9,One Year,Mailed Check,East,Medium,1,1,0
4666,39,39965,0.4,64.13523169748191,48.62,Month-to-Month,Electronic Check,South,Low,1,1,1
4667,33,64123,0.5,62.12616592498063,43.43,Month-to-Month,Electronic Check,South,Medium,0,1,1
4668,63,66381,0.2,79.91761155455414,69.06,One Year,Bank Transfer,East,Low,1,1,0
4669,30,41613,0.3,45.66159923731529,51.7,One Year,Mailed Check,South,High,0,1,0
4670,42,28840,2.0,68.18081715870818,38.15,Month-to-Month,Credit Card,South,Low,1,0,1
4671,50,61625,1.4,74.39349697933912,56.18,Month-to-Month,Credit Card,West,Medium,1,1,1
4672,20,38828,4.3,76.87586746857622,58.8,Two Year,Electronic Check,South,Low,1,0,0
4673,48,24833,7.1,14.331324091029444,20.0,Month-to-Month,Credit Card,East,Low,0,1,0
4674,28,24195,5.4,44.2130593912274,32.24,Month-to-Month,Electronic Check,West,Medium,0,1,1
4675,52,17810,2.6,36.65492881656573,20.0,Two Year,Mailed Check,East,Medium,1,0,0
4676,29,30313,0.4,57.69258914027235,49.4,Month-to-Month,Electronic Check,South,Medium,0,1,1
4677,51,73605,4.3,18.711456048743102,47.49,Two Year,Credit Card,North,Low,0,0,0
4678,56,44258,1.6,18.17878796297915,20.0,One Year,Credit Card,East,High,0,1,0
4679,53,29990,0.3,94.06170985377268,47.01,Month-to-Month,Electronic Check,West,Low,1,1,1
4680,45,62484,6.5,66.11840898874013,68.43,Month-to-Month,Credit Card,West,Low,1,1,0
4681,38,25390,1.4,57.178166377578606,37.49,Month-to-Month,Mailed Check,East,High,0,1,0
4682,34,42295,0.9,61.54610766110168,42.11,Month-to-Month,Credit Card,South,High,1,1,0
4683,61,36359,7.2,57.63413662748524,56.79,One Year,Mailed Check,North,Medium,1,0,0
4684,32,61606,8.1,72.95231181792747,58.98,Month-to-Month,Electronic Check,East,Low,1,1,0
4685,28,16857,1.4,43.61600454284839,36.8,One Year,Electronic Check,North,Low,1,1,1
4686,50,25144,1.5,58.359066869324245,25.05,One Year,Mailed Check,West,Medium,1,1,0
4687,31,16300,3.0,59.09358282287888,82.95,One Year,Electronic Check,South,Medium,0,1,0
4688,29,34794,4.6,36.15655674774992,53.25,Two Year,Bank Transfer,South,Low,1,1,0
4689,23,78142,0.2,77.98569506313494,68.81,One Year,Credit Card,North,Medium,0,1,0
4690,35,30394,3.1,46.97781868177463,53.88,Two Year,Credit Card,South,Low,0,0,0
4691,40,30306,10.7,73.31359005656022,63.85,Month-to-Month,Bank Transfer,East,High,1,0,1
4692,45,64825,1.1,57.06842907468664,62.04,One Year,Bank Transfer,South,Medium,1,1,0
4693,54,72236,8.4,84.40452698336304,71.49,One Year,Mailed Check,East,High,0,1,0
4694,48,38226,10.5,36.25517640661256,37.44,Two Year,Electronic Check,East,Medium,1,1,0
4695,39,58488,1.1,35.4743415728119,50.13,Month-to-Month,Bank Transfer,South,Medium,1,0,1
4696,39,22196,4.9,38.69747936192245,66.0,Month-to-Month,Electronic Check,South,Low,0,1,1
4697,48,85638,1.0,57.399319909258736,65.82,Month-to-Month,Bank Transfer,West,Medium,0,1,0
4698,58,130847,4.7,82.7464311240077,77.61,Month-to-Month,Electronic Check,North,Low,1,1,1
4699,43,53458,5.6,83.67568512697451,62.68,Month-to-Month,Credit Card,East,High,1,0,1
4700,35,12754,1.0,13.420565192108086,23.26,Month-to-Month,Electronic Check,South,Low,1,0,1
4701,29,29524,4.4,59.4947289020057,33.26,Two Year,Electronic Check,East,High,1,1,0
4702,23,56221,5.9,5.0,28.78,Month-to-Month,Bank Transfer,South,Low,1,1,1
4703,50,31830,1.6,69.31057228813063,59.74,Month-to-Month,Electronic Check,North,Low,0,1,0
4704,49,80798,0.6,75.12704946811373,65.66,Two Year,Bank Transfer,West,Low,0,1,1
4705,49,55463,0.3,54.27560305554066,51.93,Month-to-Month,Credit Card,North,Medium,1,1,0
4706,40,27212,3.0,56.511668394905584,68.25,Two Year,Electronic Check,North,Medium,0,1,0
4707,60,40853,13.4,56.325500072924314,58.86,Month-to-Month,Credit Card,South,Low,1,1,0
4708,35,24548,6.1,40.88004546265756,68.06,Month-to-Month,Bank Transfer,West,Low,0,1,0
4709,54,36300,2.0,62.770704135786644,51.7,Month-to-Month,Mailed Check,South,Low,1,1,1
4710,41,29583,2.7,50.83465597024137,38.44,Two Year,Credit Card,East,Low,0,1,0
4711,34,76582,1.1,71.74525076721314,76.92,Two Year,Electronic Check,South,High,1,1,0
4712,49,128515,0.6,52.95471517865386,56.32,Two Year,Electronic Check,South,Medium,1,1,0
4713,47,18266,2.3,39.50158408321134,40.78,Month-to-Month,Bank Transfer,East,Low,1,1,1
4714,46,13936,2.2,27.354435924420812,35.02,Two Year,Bank Transfer,South,Low,0,1,0
4715,43,35071,2.6,21.44683314899718,37.09,Two Year,Electronic Check,East,Low,0,1,0
4716,41,17411,10.7,78.62516819117984,87.31,Month-to-Month,Credit Card,North,Medium,0,1,0
4717,73,41167,3.2,46.75979164853766,46.27,One Year,Bank Transfer,West,High,1,1,0
4718,57,60591,3.3,61.09433542146968,71.91,Two Year,Credit Card,North,Medium,1,1,0
4719,51,91288,0.5,87.09813805140135,91.34,Month-to-Month,Bank Transfer,East,Medium,1,0,0
4720,43,44836,19.8,44.86952203663796,37.66,Month-to-Month,Electronic Check,West,Low,0,1,0
4721,55,36089,5.2,43.705405281139235,42.3,Two Year,Bank Transfer,North,High,1,1,0
4722,48,13519,7.3,52.62108845760417,44.53,Month-to-Month,Credit Card,North,Low,1,1,1
4723,42,40717,1.9,55.52978860755987,35.87,Two Year,Credit Card,South,High,1,1,0
4724,38,41739,2.4,88.97592430460523,79.37,One Year,Credit Card,East,Low,0,1,1
4725,40,57035,2.6,83.18477069369403,77.08,Month-to-Month,Credit Card,East,Low,1,1,1
4726,18,27182,0.8,66.17575748632144,55.41,Month-to-Month,Credit Card,West,Medium,0,0,1
4727,44,31593,4.1,81.08944784194362,59.99,One Year,Electronic Check,South,Low,0,0,0
4728,35,17802,8.2,51.792057773778595,74.95,Month-to-Month,Mailed Check,West,Low,0,0,0
4729,62,11382,0.6,60.38496220939261,49.38,Month-to-Month,Mailed Check,South,Low,1,1,1
4730,42,21814,0.3,49.572754398303495,36.15,Month-to-Month,Credit Card,West,Medium,1,1,0
4731,26,16921,4.7,31.77336911356649,53.14,One Year,Electronic Check,South,Medium,0,1,1
4732,41,48300,1.1,76.6697453522847,72.1,Two Year,Electronic Check,North,Low,1,0,0
4733,28,30182,3.4,64.5705772118175,59.42,One Year,Bank Transfer,South,Low,1,1,1
4734,48,29850,4.2,55.32532252162595,66.44,One Year,Mailed Check,North,Medium,1,1,0
4735,45,23355,1.4,54.95557871238084,60.51,Month-to-Month,Electronic Check,North,Medium,1,1,1
4736,54,6782,5.9,27.88813232368285,26.51,One Year,Bank Transfer,South,Medium,0,1,0
4737,31,92002,2.8,37.40544400325112,20.0,Month-to-Month,Credit Card,North,High,0,1,0
4738,42,23152,7.1,61.05075706205245,56.62,One Year,Electronic Check,South,Low,1,1,0
4739,24,31989,5.0,45.4759719890589,57.41,Two Year,Credit Card,North,Low,1,1,0
4740,51,18030,7.1,51.08116525808518,43.33,One Year,Bank Transfer,South,Medium,0,1,0
4741,48,68498,0.1,53.11619083397617,63.55,Two Year,Electronic Check,West,High,1,1,0
4742,48,43429,1.0,42.715562157692005,47.88,Two Year,Electronic Check,South,Medium,1,1,0
4743,42,25476,0.3,37.57747023956709,25.27,Month-to-Month,Electronic Check,North,Medium,1,1,0
4744,47,32346,2.0,25.977562643343276,33.06,Month-to-Month,Mailed Check,South,Medium,0,1,0
4745,62,101012,7.7,52.36267097779227,58.22,Two Year,Credit Card,East,Low,1,1,0
4746,38,38555,2.2,66.1349538569851,48.89,Two Year,Credit Card,South,Low,0,1,1
4747,43,36317,6.6,25.414585440040895,38.4,Month-to-Month,Bank Transfer,South,Low,0,1,0
4748,27,23914,1.4,54.567139148203125,57.38,One Year,Mailed Check,East,Medium,0,0,0
4749,30,14157,1.5,60.06057854844809,61.19,Month-to-Month,Electronic Check,South,Low,1,1,1
4750,43,36753,7.9,37.187552732875396,62.35,Month-to-Month,Electronic Check,South,High,0,1,0
4751,56,48002,1.9,80.59855260786559,77.27,Two Year,Electronic Check,North,Low,0,1,0
4752,38,73480,5.5,48.057123357308654,40.91,Two Year,Mailed Check,North,Low,0,1,0
4753,38,11653,0.9,53.1773256077828,49.62,Month-to-Month,Credit Card,North,Low,1,1,1
4754,36,21616,10.4,52.09714898923638,53.84,Month-to-Month,Bank Transfer,South,Medium,0,0,0
4755,35,29161,3.0,23.12606039336099,55.91,Two Year,Electronic Check,West,Medium,1,1,0
4756,45,40058,5.0,73.15753729031279,49.69,Month-to-Month,Credit Card,South,Medium,1,0,1
4757,22,37057,0.3,37.80066216845373,29.37,Month-to-Month,Electronic Check,South,Low,0,1,1
4758,58,37536,2.4,50.742630722696745,59.51,Month-to-Month,Credit Card,South,Medium,0,1,0
4759,33,50234,8.1,65.75789802300392,58.98,Month-to-Month,Electronic Check,South,Medium,1,0,1
4760,51,24420,7.3,81.29626167060161,42.35,One Year,Credit Card,South,Medium,1,1,0
4761,25,67089,0.2,35.56121892585689,48.72,Month-to-Month,Bank Transfer,West,Low,0,1,1
4762,50,50939,1.3,46.96329545930031,57.15,Month-to-Month,Mailed Check,North,Low,1,1,0
4763,50,33660,2.1,79.88353534012876,67.35,Two Year,Electronic Check,East,High,1,0,0
4764,46,96809,0.7,63.34684982695805,64.21,Two Year,Bank Transfer,West,Medium,0,1,1
4765,29,94469,4.6,67.08108446292896,73.72,Month-to-Month,Bank Transfer,South,High,1,1,0
4766,45,67043,0.7,36.07962875602898,55.73,Month-to-Month,Electronic Check,East,Low,1,0,1
4767,26,7629,1.5,48.17422846132195,37.84,One Year,Credit Card,East,Low,1,1,1
4768,38,95647,3.8,51.978962217152244,40.36,Month-to-Month,Credit Card,South,Low,1,1,1
4769,55,62138,2.3,39.557894367826464,32.3,Month-to-Month,Electronic Check,North,Low,0,1,0
4770,52,120997,4.7,24.85774673786967,48.61,Month-to-Month,Electronic Check,North,Medium,1,1,1
4771,42,79269,11.4,45.81102594225528,61.48,Two Year,Electronic Check,North,Medium,0,0,0
4772,29,95615,0.4,79.37718759251973,47.2,Two Year,Credit Card,East,Low,1,0,0
4773,50,65072,4.3,56.06512238008893,81.69,Two Year,Electronic Check,South,Low,0,0,0
4774,42,84270,0.9,79.73723644432077,58.75,One Year,Electronic Check,East,Low,0,1,1
4775,18,120182,1.9,58.22237645613135,65.44,One Year,Bank Transfer,South,High,1,1,0
4776,52,45211,0.1,41.23526086741667,71.52,Month-to-Month,Credit Card,West,Low,0,1,0
4777,41,16903,0.5,77.997142238171,69.69,Month-to-Month,Electronic Check,South,Low,1,1,1
4778,57,33890,1.3,58.82187053202218,42.51,One Year,Credit Card,North,Medium,0,1,0
4779,27,49735,1.5,72.31309898369315,47.29,One Year,Mailed Check,South,Medium,1,1,0
4780,18,41822,8.0,35.770092919829715,41.98,Month-to-Month,Electronic Check,West,High,0,1,0
4781,45,20219,4.7,73.69761321306106,75.75,Month-to-Month,Electronic Check,South,Low,1,1,1
4782,45,16365,12.5,74.24000695979558,44.59,Two Year,Electronic Check,South,Low,1,1,0
4783,20,26698,3.2,60.21580859841764,27.58,Month-to-Month,Electronic Check,South,Low,1,1,1
4784,29,62583,1.0,40.47540245542392,52.41,Month-to-Month,Credit Card,South,Low,0,1,0
4785,77,95720,1.4,54.171841083172986,63.38,Month-to-Month,Mailed Check,North,Low,0,0,1
4786,38,66443,1.3,66.00324065028839,77.82,Month-to-Month,Credit Card,South,Low,0,0,1
4787,51,71796,1.4,59.2222603588576,42.79,Month-to-Month,Credit Card,South,High,1,1,0
4788,33,38389,3.9,65.81948928593975,68.51,Month-to-Month,Credit Card,East,High,1,1,0
4789,18,15395,2.6,73.22042633775229,89.72,One Year,Electronic Check,North,High,1,1,0
4790,39,31245,1.7,43.32796023930541,55.33,Month-to-Month,Electronic Check,East,Medium,0,0,1
4791,38,34810,0.6,34.2086388227175,44.62,One Year,Bank Transfer,East,Low,1,0,0
4792,36,30534,0.1,54.32430157529965,59.62,Month-to-Month,Credit Card,South,Low,1,1,1
4793,40,41360,0.9,49.06462314034238,39.74,Month-to-Month,Electronic Check,South,Medium,0,1,1
4794,45,51163,0.4,69.14523543681071,72.1,Two Year,Electronic Check,East,Medium,0,1,0
4795,40,64161,5.4,35.65902898614145,30.85,One Year,Credit Card,South,Medium,0,1,0
4796,25,34442,0.4,73.36687373519823,54.84,One Year,Bank Transfer,South,Medium,1,1,1
4797,48,14085,4.5,79.36501797184178,58.99,Month-to-Month,Credit Card,West,High,1,1,1
4798,18,30773,1.7,55.00548935672121,24.16,Month-to-Month,Bank Transfer,West,Medium,0,1,0
4799,18,41111,0.3,56.09325026046348,59.35,Two Year,Credit Card,North,Low,0,1,1
4800,51,78632,5.9,41.18416297785724,26.19,Month-to-Month,Electronic Check,West,Low,0,1,1
4801,48,29369,3.0,45.232103818466804,52.65,Two Year,Mailed Check,South,Low,0,0,0
4802,41,53204,0.9,47.64993974837769,49.5,One Year,Electronic Check,South,Medium,1,1,0
4803,23,47077,7.9,80.97292122108276,80.54,One Year,Electronic Check,West,Low,0,1,1
4804,32,41115,0.2,53.70632585540607,59.38,One Year,Bank Transfer,West,Low,1,0,0
4805,38,66956,0.8,31.20088678047985,44.92,Month-to-Month,Electronic Check,South,High,1,0,0
4806,21,27904,4.9,59.596378158016066,49.23,Month-to-Month,Credit Card,South,Low,1,1,1
4807,32,29250,4.3,69.87322224320097,85.7,One Year,Bank Transfer,West,Low,0,0,1
4808,50,39872,1.2,54.54259535221129,55.71,Two Year,Credit Card,South,Low,0,1,0
4809,60,28223,0.2,81.44584191508581,71.79,Month-to-Month,Electronic Check,South,High,0,1,0
4810,36,53072,6.8,68.99515601078616,71.18,Month-to-Month,Credit Card,West,High,0,1,0
4811,51,27112,1.3,36.11568286201864,47.49,Month-to-Month,Bank Transfer,North,Medium,1,1,0
4812,18,45454,0.8,45.074209376864765,75.49,One Year,Credit Card,East,Medium,1,1,0
4813,50,37983,2.5,59.07207306564296,57.49,Month-to-Month,Credit Card,South,High,0,0,0
4814,31,45170,8.4,25.00859371552107,41.66,Two Year,Mailed Check,South,Low,0,1,0
4815,45,31167,0.2,61.05442127447106,42.37,Month-to-Month,Mailed Check,North,Low,1,1,1
4816,38,33306,5.1,23.29151630941633,31.54,Two Year,Credit Card,South,Low,0,1,0
4817,59,42311,3.0,73.42180220016118,65.11,Two Year,Electronic Check,North,Low,1,1,0
4818,30,44852,1.9,71.33092632625075,64.37,Month-to-Month,Bank Transfer,East,Low,0,0,0
4819,50,40042,4.8,64.08606449647128,39.73,Month-to-Month,Electronic Check,East,High,1,1,0
4820,38,102533,11.8,42.834189441658395,45.32,Two Year,Bank Transfer,East,Low,0,1,0
4821,39,23274,0.9,58.0636508430437,69.29,Month-to-Month,Credit Card,East,High,1,1,1
4822,39,38742,0.5,45.75920522473632,56.13,Month-to-Month,Bank Transfer,North,Medium,1,1,1
4823,31,16890,8.5,36.44532500589881,32.55,Two Year,Credit Card,West,Low,0,1,0
4824,41,49249,3.9,48.902625788114605,62.75,Month-to-Month,Mailed Check,North,High,0,1,0
4825,41,21733,2.0,67.56877965685771,61.29,Month-to-Month,Electronic Check,South,Medium,1,1,1
4826,45,34438,3.0,55.7886554709717,27.99,Month-to-Month,Electronic Check,East,Medium,0,1,0
4827,43,32707,4.8,81.11277863441961,47.02,Two Year,Bank Transfer,North,Low,1,1,0
4828,52,46839,5.2,68.78404971064495,86.11,Month-to-Month,Credit Card,North,Medium,1,0,0
4829,54,29612,8.8,66.85643465030114,72.98,Month-to-Month,Credit Card,West,Low,1,1,0
4830,28,28928,1.9,26.03932210997913,44.79,Month-to-Month,Mailed Check,South,Low,1,0,0
4831,53,88408,1.2,49.86714645720499,57.23,Two Year,Credit Card,East,Low,1,1,0
4832,26,46934,3.6,35.84129661218441,37.55,One Year,Bank Transfer,West,Low,1,1,1
4833,49,29478,1.9,51.70594816676973,53.08,Month-to-Month,Electronic Check,West,Medium,0,0,1
4834,50,34962,3.2,42.521029769383176,63.82,One Year,Bank Transfer,North,Medium,1,0,0
4835,18,99205,1.9,48.2031108449571,59.49,Month-to-Month,Credit Card,North,Low,1,1,0
4836,43,35265,0.6,74.10092918272932,69.64,One Year,Credit Card,East,Medium,1,0,1
4837,35,27471,2.2,63.55449872210501,62.98,Two Year,Bank Transfer,North,Medium,0,1,0
4838,32,27536,4.1,73.12805972166943,73.6,Month-to-Month,Credit Card,East,Low,1,1,0
4839,59,29672,5.6,26.18770403771226,52.31,Two Year,Mailed Check,South,Low,0,0,0
4840,33,28941,2.4,56.04354453908194,57.76,One Year,Bank Transfer,East,Medium,0,1,0
4841,31,19854,0.6,72.40068966513881,64.09,Month-to-Month,Bank Transfer,East,Medium,0,1,1
4842,42,21626,1.9,82.1133264679688,70.85,One Year,Credit Card,West,Low,0,1,0
4843,50,25434,5.4,27.134408985535124,49.8,Month-to-Month,Credit Card,South,Low,1,0,1
4844,40,55568,1.9,48.67329454909894,41.61,Month-to-Month,Electronic Check,East,Low,1,1,0
4845,57,32543,4.2,73.61608013208573,50.53,One Year,Electronic Check,South,Medium,0,1,1
4846,48,35812,2.5,51.538990369393986,38.44,Two Year,Electronic Check,South,High,0,1,0
4847,18,80704,1.0,38.61248186494497,59.52,Month-to-Month,Mailed Check,North,Medium,0,0,0
4848,35,81818,5.6,27.100014787071864,34.87,Two Year,Electronic Check,East,Low,1,0,0
4849,34,34366,0.3,37.923372376063,48.92,Two Year,Bank Transfer,West,Medium,1,1,0
4850,48,28368,2.6,24.59976996585288,37.78,Month-to-Month,Credit Card,East,High,1,1,0
4851,18,24948,0.8,56.05228822301246,94.81,Two Year,Credit Card,North,High,1,0,0
4852,75,58748,0.2,71.13358334401588,78.1,Month-to-Month,Credit Card,East,High,1,1,1
4853,48,35861,2.4,32.302454339645124,20.0,Month-to-Month,Electronic Check,South,Medium,1,0,1
4854,43,32449,2.4,59.63913534179895,69.41,Two Year,Bank Transfer,East,Low,1,1,0
4855,57,25654,4.3,70.2148785300256,57.5,Month-to-Month,Mailed Check,West,High,1,0,0
4856,72,26283,4.8,54.9512501167297,49.91,One Year,Credit Card,South,High,0,1,0
4857,53,47859,4.6,26.007502691489584,32.43,One Year,Bank Transfer,North,Low,0,1,1
4858,54,19467,1.8,61.95180798392506,69.46,Month-to-Month,Electronic Check,South,Medium,1,0,1
4859,43,69367,3.5,54.016354994239535,50.84,One Year,Electronic Check,North,High,1,0,0
4860,40,29923,3.0,52.1829163251846,46.91,Month-to-Month,Credit Card,East,High,1,1,0
4861,35,36964,1.9,45.15692957631163,49.13,Month-to-Month,Bank Transfer,South,Medium,1,1,0
4862,31,19238,3.2,56.562173672932744,50.54,Two Year,Electronic Check,North,Medium,1,0,0
4863,33,39862,10.3,64.17672235204527,32.07,Two Year,Credit Card,South,Medium,1,1,0
4864,24,33504,0.8,98.03166641804528,72.36,Month-to-Month,Electronic Check,West,Medium,1,1,0
4865,41,39044,8.3,57.02197723096969,83.25,Month-to-Month,Mailed Check,South,Low,1,1,0
4866,20,90168,0.2,82.20054088022812,74.5,Month-to-Month,Bank Transfer,South,Low,1,1,0
4867,44,44255,1.3,61.43959150168378,43.74,Two Year,Credit Card,North,Medium,1,1,0
4868,41,25924,1.2,53.20849010234044,27.62,Month-to-Month,Mailed Check,South,Medium,1,1,0
4869,43,27140,3.4,57.67385549880326,57.55,Month-to-Month,Electronic Check,South,Medium,1,1,1
4870,35,55676,0.5,33.008745345534834,51.25,Two Year,Credit Card,West,Low,1,1,1
4871,81,81984,7.5,60.50548487353668,83.58,Month-to-Month,Electronic Check,North,Medium,0,1,0
4872,59,46866,6.2,19.142828833215297,59.8,Month-to-Month,Electronic Check,North,Medium,1,0,1
4873,25,58617,3.7,39.47200555800643,39.03,Month-to-Month,Electronic Check,North,High,0,1,0
4874,45,56126,2.1,56.97717567640859,56.25,Two Year,Electronic Check,West,Medium,0,1,0
4875,34,87595,9.5,76.4916809172192,40.37,Month-to-Month,Mailed Check,South,Medium,0,1,0
4876,28,13735,6.2,80.75123914597108,52.0,Month-to-Month,Credit Card,East,Low,1,0,0
4877,24,57928,2.4,50.742161566463174,55.42,Two Year,Electronic Check,East,Low,1,1,1
4878,47,68944,4.2,57.80291175154794,56.22,Two Year,Credit Card,West,Low,0,1,0
