customer_id,age,income,tenure_years,avg_monthly_usage,support_tickets_last_year,satisfaction_level,customer_segment,region,churn,future_retention_offer
7845,27,,20.698100230037184,94.93716500573024,2,High,segment_78,West,0,-0.01850908569206134
7846,37,57130.9927233801,5.162931702173301,41.98597757710939,4,Low,segment_83,South,0,0.12987519912132076
7847,47,,1.9517583957793299,106.97880089016974,2,,segment_106,South,1,0.9171715759408529
7848,55,21172.41869286558,6.645547981530936,56.280165452444116,0,High,segment_57,West,0,-0.051974255645832794
7849,34,11584.586075392022,6.187852417755453,59.11333450597906,1,Medium,segment_33,South,1,1.0961358367721363
7850,55,19769.597133836647,3.1469673291288087,,0,Very Low,segment_144,North,0,0.130987222810182
7851,43,,14.481652038043052,68.04532422248197,2,,segment_75,South,1,1.1011110887655544
7852,32,,1.3038631025903056,31.311104669302342,0,,segment_59,West,0,-0.03976382621798227
7853,47,212116.365435749,2.136546834726463,77.44444376197053,2,Medium,segment_31,North,0,-0.10886392441284112
7854,78,,0.8058354274140679,54.99695526092335,1,,segment_13,East,0,0.011914841727567356
7855,35,,3.050451088180667,31.307565708125747,1,,segment_45,North,0,-0.15130585021961473
7856,70,,10.385557312912754,127.61052320233462,0,,segment_128,West,0,-0.0004351560324856706
7857,72,521867.390763118,0.4627601607781917,36.63797883071011,1,Low,segment_32,North,0,0.09065697620078456
7858,25,259656.69005126882,2.5141786679320868,22.808604185763322,0,Medium,segment_56,East,0,-0.011509103107762498
7859,23,77263.17009719444,5.950347896682032,56.32727135186408,3,Very Low,segment_77,North,0,-0.07770093759780744
7860,18,49966.76748706424,0.20044226483347374,206.07948621215778,2,Very High,segment_114,North,0,0.06598727126088905
7861,26,16157.257688026146,1.2830029300693293,28.773101484466558,0,Very High,segment_72,West,0,-0.06315733372187675
7862,53,59333.265062365856,4.5290640372855915,157.16002017337215,0,Medium,segment_143,South,0,0.03491534733671441
7863,46,8672.115901601102,0.16909325372636622,24.995268101178045,2,Medium,segment_15,North,0,-0.009736947303312714
7864,64,33662.94402372101,2.085715657667629,130.15363817077156,4,Medium,segment_96,East,0,-0.05877935571978354
7865,31,27861.88432742566,5.8957082457725685,25.63071706370688,2,Low,segment_25,North,0,-0.14973550898325078
7866,24,79444.52870488646,0.9953392108265714,25.82799635997418,3,Medium,segment_87,South,0,-0.03362471233650238
7867,20,167657.67901160422,7.100218377756402,118.93522291946661,5,High,segment_122,West,0,0.0032765298835495844
7868,66,25116.02758923074,4.209137771421131,100.1065690440244,4,Medium,segment_92,East,1,0.9094985374518192
7869,51,81426.60099363775,12.2375641870771,80.7880668725687,4,Very High,segment_117,East,0,0.06814851042134903
7870,66,36491.764321624934,7.667217741339062,91.52803080306673,1,Medium,segment_27,West,0,0.022203021752125178
7871,35,24117.80750827928,4.497879684870494,194.97143377658583,2,Medium,segment_76,East,0,-0.11473471295689748
7872,35,80398.7913200052,3.3476342968315684,25.1363630657994,0,Medium,segment_136,South,0,-0.11068620032213956
7873,58,,0.5883333335845247,138.44980890835095,2,,segment_20,North,0,-0.05374742758428241
7874,64,79548.6218442232,4.524199397683083,45.38353291912627,2,Medium,segment_133,South,0,-0.06533676319096358
7875,57,29497.815688981358,12.796089446007079,11.726462740757508,1,Very High,segment_140,West,0,0.048606500039164786
7876,58,51221.67926448742,0.1940912880291573,24.507861997033725,0,Low,segment_122,North,0,0.05918432350957442
7877,58,,12.19933236428722,38.567761784023105,4,,segment_18,East,0,-0.05321546555800316
7878,40,14119.118045522473,7.039805135493488,43.289839899275776,3,Medium,segment_20,North,0,0.04533157535371922
7879,46,161170.04768134395,0.8596895871085557,45.58034881063556,1,Very Low,segment_91,West,0,-0.011975862493882803
7880,26,,0.6583994596380335,18.306618995851522,1,,segment_66,South,1,0.9967931440425059
7881,50,,1.318353193176535,24.73371228583963,2,,segment_38,East,0,0.06714385370133473
7882,59,25742.920830076935,7.464426244807724,59.28567661722762,0,Low,segment_129,North,0,0.10247879107764113
7883,40,,1.6578617934810373,46.056690129281634,3,,segment_51,North,1,1.080402508029431
7884,34,130847.38249393205,3.6066138093051867,78.03253130371536,3,Very High,segment_22,East,0,-0.12120269334342791
7885,42,150130.58473589344,3.928541804263584,61.498505867035995,2,High,segment_59,North,0,0.0033413586355427773
7886,56,22989.317529368567,5.610499748347102,144.60561294367108,1,Medium,segment_146,South,0,0.035852764248371305
7887,76,,5.335604199784881,33.790715377652425,1,,segment_104,East,0,-0.11383743136267817
7888,29,,14.735623856946013,141.7475276804592,2,,segment_47,South,0,0.080252583275104
7889,73,,0.9614466410959902,64.53875754779548,0,,segment_119,North,1,1.1100778785887722
7890,77,,5.454649719036111,99.89703169963309,1,,segment_92,North,0,-0.09358174577881757
7891,62,35151.649492075,6.270195663801495,7.907771906619541,1,High,segment_112,South,0,0.13295901249791414
7892,35,37136.11593676536,0.05528635068907918,88.30443844668096,2,Medium,segment_33,North,0,0.006136068510952168
7893,53,139928.81283882877,4.53314717043162,168.2414490577027,4,High,segment_81,West,0,0.0895797763403045
7894,72,197020.4976468289,1.406811840669973,56.791800784587906,2,Very High,segment_108,West,0,0.1547913018226188
7895,25,,7.473999983858717,78.52101368909437,0,,segment_23,East,0,0.01160726545634169
7896,32,38306.85902592546,10.480496705524374,48.04730159680317,3,Medium,segment_99,South,0,-0.06609275445401733
7897,63,,0.737601387469917,90.23996916698111,5,,segment_137,North,1,1.170367906999326
7898,72,26726.095306488078,7.698623168520987,79.41650692959604,2,Medium,segment_48,North,0,0.19205364719166354
7899,68,199131.76100128636,3.2262806709531064,,2,High,segment_94,West,0,-0.10747102519927271
7900,31,36639.877376794735,1.855649364802344,6.4875739224310545,1,Medium,segment_37,North,1,1.0685177143234834
7901,61,41852.81558928165,5.488521541971662,69.0262006246207,1,High,segment_33,East,0,-0.10703216815254471
7902,29,19938.890382981666,3.8432296470652356,64.95510026419576,0,Medium,segment_89,North,0,0.01955100310836888
7903,70,43823.71123611199,42.35018814308391,98.74982666182343,2,High,segment_116,East,0,0.019319755802794922
7904,42,3887.6501915440263,16.849029200682185,33.687691753696,1,Medium,segment_18,North,0,0.043244979508571396
7905,18,50678.720733341455,5.086543481644997,18.575447610398452,1,Medium,segment_54,East,0,-0.16833213741822306
7906,49,62941.8898818427,0.9123306441872683,110.41200536844536,4,High,segment_53,North,0,-0.09107354449691468
7907,21,16955.820916731416,1.4665018410380026,34.55896046828555,2,Medium,segment_56,South,0,0.09633914770227858
7908,69,,15.795353406046319,95.86008723607121,1,,segment_110,West,0,0.021460206310503993
7909,24,35322.356429712156,2.5812271766433814,14.511395929932673,3,High,segment_102,North,0,0.08398760359488533
7910,70,22494.201744589514,3.32682147865099,78.04349105165483,4,Low,segment_114,East,1,0.8831027167513859
7911,34,74686.22742311555,0.338919619135767,,2,Medium,segment_43,North,0,-0.08080493120388836
7912,52,,2.7814091263415563,75.77899548212855,1,,segment_137,North,0,-0.13059926492482607
7913,28,,10.636787447832662,51.43642228719288,1,,segment_135,East,0,-0.14188168001019155
7914,55,24492.62323315279,12.227859957352402,125.41778842988145,3,Medium,segment_50,North,0,0.1439064688679453
7915,53,21199.09073044256,5.616492804336597,96.22410885513061,1,Low,segment_126,North,0,-0.029352523636895462
7916,23,16785.712544383696,0.8682322249406219,,2,Very High,segment_149,North,0,-0.09175381596965546
7917,58,10726.560288212886,1.1625227076618456,11.753960492090988,3,Very High,segment_101,East,0,0.014643776864146064
7918,62,,1.987728555032723,27.673168193847456,0,,segment_118,West,0,-0.1126491807620746
7919,41,34592.58511635208,0.528090080280485,78.93297179373981,3,Medium,segment_11,East,1,0.9663334990737154
7920,67,45780.797761517126,1.1843346137020911,31.1143275847183,2,High,segment_35,North,0,0.01162452986911855
7921,67,,0.9630699700350749,39.843330291697,3,,segment_30,East,0,-0.21520198167501953
7922,78,,9.10222045339017,124.08318055229103,1,,segment_20,South,0,-0.04070786749507145
7923,40,65397.18702876341,4.448830204193145,78.75294974991957,2,Low,segment_113,East,0,0.12380321543475173
7924,76,14514.164965993921,5.05049145791889,142.55566608206075,3,Low,segment_12,South,0,0.010563397079914919
7925,53,,14.62989661801298,43.973354512338744,2,,segment_82,South,0,0.0979778641215876
7926,31,90589.88404814234,11.497632472426975,21.140367126762794,1,Very Low,segment_1,North,0,-0.1366911988433472
7927,48,18115.24528382855,1.7396278242880907,112.59497520620383,4,High,segment_98,North,1,1.1675452196146427
7928,73,,5.62331006664076,82.69375508647309,1,Medium,segment_40,North,0,-0.041533995245545324
7929,77,50676.457164427724,3.1512223885417936,99.98872606748208,3,Low,segment_73,East,0,0.014620063076267151
7930,24,19761.88199136154,9.817969867329193,59.064370717057805,2,Medium,segment_86,South,0,-0.03319545584252611
7931,37,,5.759202480817163,71.7315532723114,0,,segment_91,East,0,-0.06422283933773552
7932,65,,15.368244457425401,96.6750877953552,2,,segment_1,North,0,-0.0870208130015494
7933,45,,4.791353419665766,279.8994170634492,2,,segment_6,North,1,1.1659847737460338
7934,72,43027.87166868328,0.20487209264909803,124.61269700810287,1,Low,segment_119,South,0,0.0027494048971395766
7935,67,,0.48957069414556365,65.17443501758703,2,,segment_65,West,1,1.0645491389978126
7936,60,94532.82367328528,2.4068129370616207,8.412859163096899,4,Medium,segment_115,South,0,-0.05523345387234174
7937,24,,19.915438766628125,55.31623279911446,2,,segment_50,North,0,0.020036228649078093
7938,70,17264.608984718776,8.363421423396954,165.53381939686977,2,Low,segment_12,West,0,0.07589728352608116
7939,26,,1.2794518281994216,69.00253033170496,0,,segment_125,East,1,0.9958996496968794
7940,21,36449.0603355155,10.145584987180904,104.25088847806856,5,Medium,segment_71,North,0,0.056525342400696094
7941,78,277333.9614686079,14.901811825601479,88.55405253046338,3,High,segment_38,West,0,-0.07032045485584226
7942,53,35942.4322577421,9.392817279828098,47.14528571594934,2,Medium,segment_117,South,0,-0.004942596757368939
7943,23,,0.5687858111558497,112.90435258927273,3,,segment_38,North,1,0.8862804679847878
7944,31,35837.81802987389,2.702055759408767,88.51259216088695,2,Medium,segment_106,North,0,-0.06132315008458597
7945,74,209064.33708404572,3.4284910856958533,42.41030462340924,0,Medium,segment_14,North,0,0.10103499279309158
7946,51,,0.9517158531997673,58.04613625048822,1,,segment_27,North,0,-0.10796188757993674
7947,42,19654.959205977197,0.936915570798183,83.19265056518172,0,Medium,segment_112,South,0,0.06201898270332349
7948,78,21253.147723555394,0.31801412743824276,47.75983565557288,0,High,segment_13,North,0,-0.053901658086402585
7949,55,46498.90015443012,15.926167858303343,100.92026406318817,4,Low,segment_8,South,0,0.015289561005737052
7950,74,,2.6302197378553425,57.154191074196355,3,,segment_119,North,1,1.157384321016911
7951,48,71428.58036053758,11.177704160268659,,2,Very High,segment_139,North,0,0.05775921608798843
7952,58,14760.380711076721,15.752318955185709,24.151171385212276,1,Very High,segment_63,East,0,0.1916680393462487
7953,70,,0.5477136462666258,193.3380195367432,1,,segment_65,South,0,0.09633073296851626
7954,55,23736.79151810369,3.2428597126868848,43.058282129142036,0,Low,segment_71,East,0,0.04995004088438537
7955,24,25706.261245371596,0.16533514957476803,136.88364243303238,2,Medium,segment_23,South,1,0.9874995321711736
7956,61,19407.57871475285,6.437418404672315,,1,Medium,segment_57,North,0,-0.07193257804980993
7957,64,120916.78851658477,1.9739873117152897,28.66994329615712,1,High,segment_63,South,0,-0.04181997764065087
7958,26,38902.86348622224,7.5254050019724925,114.23263149342652,2,High,segment_141,North,0,-0.0009332067984740506
7959,21,,9.206112051665823,126.00153695709027,3,,segment_47,North,0,0.013663429450179915
7960,66,24866.896755038026,2.959743755313289,341.60870409717506,2,Very Low,segment_100,West,1,1.1498546344838565
7961,48,83983.89541358438,0.7635848085436681,90.28524023975616,0,Low,segment_59,North,1,1.064978392657522
7962,66,,7.983270127329691,,3,,segment_75,North,0,-0.10360789982191132
7963,46,,4.314203896220507,53.96645753812454,0,,segment_48,South,0,-0.0932259857447639
7964,33,,17.635495223806842,24.813338843837865,2,,segment_66,South,0,0.003718048553656069
7965,37,42309.43275168771,9.363504294485763,100.57469552067606,0,High,segment_33,North,0,-0.20069738452000646
7966,65,38588.6525957841,2.4250631120004247,235.67189746519696,2,Medium,segment_20,North,1,0.7366900233940398
7967,27,,8.782604007325167,102.65728603065658,2,,segment_55,North,1,0.8771400650572361
7968,38,26628.17729140431,13.008472174852452,205.91117510391538,3,Medium,segment_69,East,0,-0.010640702616092049
7969,37,,3.3166400516806323,53.474173689432554,0,,segment_25,South,0,0.07608072812121039
7970,54,8316.392700957887,1.5521724438552045,167.0370137805152,2,Medium,segment_94,South,1,0.987022858150815
7971,50,16609.713966305993,1.1741631129619243,88.52569649534533,2,Medium,segment_104,North,0,0.06217621309240367
7972,59,111814.07602166927,5.718076722741513,21.894411281671506,3,Very High,segment_81,North,0,-0.08009564820406029
7973,59,9348.321511605232,0.24849763876064634,66.39016270454246,2,High,segment_123,East,1,0.9807674052736313
7974,43,17938.38070858381,2.187827518221025,1.950685059925782,1,Medium,segment_76,South,0,-0.17863955230969347
7975,53,21824.021072601106,18.86640177166367,51.30525938918529,2,High,segment_109,East,0,-0.12420028092128746
7976,72,24017.560564304786,7.991572728750083,87.44712436520498,3,Low,segment_149,East,0,-0.01105122125672451
7977,59,,0.4414636605579108,110.85288570060615,4,Medium,segment_77,West,1,0.9098930697579521
7978,26,92635.64766762136,8.722991230491932,101.75858228508538,2,Medium,segment_118,East,0,-0.021362228829662384
7979,23,19066.74495975004,3.7037395578198953,56.53268735564587,1,Medium,segment_56,North,0,-0.1193024803477524
7980,35,30210.13064822901,2.7130235637148075,20.782083086539743,0,Medium,segment_76,East,0,0.11123983816952672
7981,58,137011.85784736119,5.947495371221963,77.69764378663511,3,Very High,segment_111,East,0,-0.0840273761820865
7982,57,21602.352042463554,2.1188003924518073,28.911724975415233,2,Medium,segment_105,West,0,-0.14576155249531073
7983,79,59420.5556182956,4.583659149249822,37.06190338364436,3,Medium,segment_97,North,0,-0.002484765775894085
7984,74,,0.04832898755173018,61.15566314527273,3,,segment_46,West,0,0.08728401267381913
7985,59,25686.213750182582,7.551076871629266,63.75277307625599,1,High,segment_56,North,0,-0.12048431889253781
7986,70,84598.87711483838,3.049648591064809,32.22140793622,3,Medium,segment_36,East,0,0.01643741771538863
7987,44,85717.75068865037,6.790900488961661,118.87032081905467,4,Medium,segment_38,North,0,0.017812919702980552
7988,67,47604.251725224145,2.4714249019666,64.95907880789727,2,High,segment_63,East,1,1.168130901396632
7989,66,18012.678384316256,3.3677852839183857,72.22969761025298,1,Medium,segment_24,North,1,1.0725114538083476
7990,74,29063.485070055838,11.531005388945216,,0,Very High,segment_79,North,0,0.11463410676235493
7991,69,65017.90811456736,7.923309383591836,42.39606197239326,3,High,segment_118,North,0,0.03921950358607454
7992,20,,4.278633010314434,62.633741898568665,0,,segment_111,South,0,0.018284199817033435
7993,26,30811.575117702665,0.11074469554352741,80.54656451639529,0,High,segment_50,East,0,0.15628978299964288
7994,78,54140.55881671092,0.9155483944639482,41.88137314386247,1,High,segment_1,North,0,-0.11534354566139565
7995,25,21333.056101962302,5.425203146948187,42.27395832808624,1,Low,segment_1,North,0,0.07251153252674603
7996,75,44381.333886320615,13.381703972395472,73.1825519979168,2,Medium,segment_82,South,0,0.02269203357540998
7997,76,12370.392874619693,11.148695939348444,21.52604001776683,3,Low,segment_50,East,0,-0.045060057273754284
7998,78,25777.452328216663,11.898646536256186,93.72642215634012,1,Very High,segment_149,North,0,-0.0723487692414694
7999,32,44009.37410695111,9.174701118986901,55.11957925607947,1,Medium,segment_85,West,0,0.2087766266484361
8000,29,,12.565113798947248,89.61626236728998,3,Very High,segment_91,South,0,-0.007618400328556523
8001,78,,28.365850830721012,68.82055763307078,3,,segment_20,North,0,0.07799423860337368
8002,26,,4.158223337547959,47.977670620243536,5,,segment_84,West,1,0.9599655749987843
8003,68,64712.50499547745,0.9235543498364972,93.36758389107618,5,High,segment_128,North,0,0.07676101586178612
8004,77,78018.5329196615,10.925841889464882,87.40787353443616,4,Medium,segment_83,West,0,-0.0761182325214856
8005,61,38887.28285429758,0.6826921509722097,56.35488332855608,1,Low,segment_15,South,0,-0.0812651819716784
8006,52,47735.03548250187,0.43299460840340465,7.688124590044958,2,Medium,segment_39,North,0,-0.1276532258325776
8007,53,18560.666071566648,3.7005255353852795,52.220479740228264,4,Medium,segment_116,North,1,1.0733549489459073
8008,40,31387.844045126116,2.6377465609913084,133.65996555452267,0,Very High,segment_137,North,0,-0.05830735547864041
8009,39,41477.19989837547,17.462685880346992,53.790829100234234,1,Medium,segment_135,North,0,0.11289259929793874
8010,19,,6.674649164580391,96.42091636062935,2,,segment_92,East,0,0.044229426935829284
8011,65,47217.989403483225,2.6161698998213834,66.64866110727924,1,Medium,segment_78,North,0,-0.08704996073592289
8012,74,32225.753197098496,3.8954883657150523,89.24766670991085,2,Medium,segment_128,South,0,0.12848670760964107
8013,41,23727.16233878829,4.240129239952538,37.78558846342537,2,Medium,segment_90,East,0,-0.05477460455140873
8014,40,,6.2424585231323375,21.177322610550355,4,,segment_10,East,0,-0.11426747268739085
8015,76,,4.934537012956878,58.20918812867375,0,Medium,segment_83,East,0,-0.09768182016580224
8016,50,,4.5205892083564105,72.65598031575314,2,,segment_96,East,0,-0.11163536020748276
8017,66,169958.1489795163,12.02980718461267,705.1760118906055,3,Very High,segment_11,North,0,-0.01819942190271125
8018,61,51675.40339070323,6.094167447120116,27.684740882870084,1,Medium,segment_105,South,0,0.1865073033492777
8019,38,21771.99403990054,16.847328371291358,,2,High,segment_136,South,0,0.014351040203789595
8020,60,,0.013505322630258075,115.64169343723081,2,,segment_69,North,1,1.156759432465222
8021,32,,0.8638219727003871,31.31269898689394,3,,segment_61,North,1,1.0606637668006924
8022,29,23484.89426736262,3.096037948851657,73.44595444792894,2,Medium,segment_67,North,0,0.07413907352963707
8023,26,77291.74847604652,0.6420532273599862,111.51079427001198,1,Very Low,segment_102,North,0,-0.014161933636415555
8024,61,,16.027842747995848,51.66947710056734,1,,segment_9,North,0,0.0958508698610081
8025,31,,3.3385252636109284,54.63958024255419,2,,segment_56,North,0,0.12937535911866596
8026,68,23592.17595613655,7.8675042028995685,29.2932079282285,0,High,segment_9,East,0,-0.01530114973942831
8027,63,,2.082136219689875,47.11658976859336,2,,segment_17,North,1,1.1519023823800654
8028,20,35057.590941178525,0.08668475438689063,,3,Low,segment_16,West,1,0.9670083240131625
8029,74,,1.5165796283626738,25.26882509960891,2,,segment_67,North,0,0.06156511199816544
8030,34,25300.539052423315,4.956466093360653,82.34789230458513,1,Medium,segment_80,South,0,-0.046360237840521595
8031,63,116326.9891130601,2.0429524841521083,59.309253953505056,2,High,segment_60,South,1,0.9816089490182399
8032,71,48813.03845976489,5.418563185866894,140.7725158213004,2,Medium,segment_112,East,0,-0.14970265068457553
8033,67,17870.027880252794,14.081549950335502,122.80409276311683,1,Very Low,segment_76,North,0,0.02400526789808185
8034,33,70019.98115251555,7.480696644793149,8.357994536271793,1,Medium,segment_46,North,0,0.007917886021496304
8035,44,32631.509714220076,8.605311361223919,52.52146521704019,0,Low,segment_16,North,0,-0.0014085707966470264
8036,72,40346.44757498264,3.4995008492010506,16.945495793144104,0,Medium,segment_52,South,0,-0.07222879651767274
8037,20,,7.104008298897714,,2,,segment_134,North,0,-0.09530341691162647
8038,63,36280.02751938106,0.08489658496463978,44.94929547140608,0,Medium,segment_88,West,0,-0.06863882283902456
8039,64,53767.872173957905,0.731697116012706,76.32058240852749,2,Medium,segment_102,West,1,1.0255875719960643
8040,66,98335.03100774599,26.84485587681346,18.906661994007816,1,Medium,segment_106,West,0,0.021508030152390233
8041,73,35882.89092302412,2.183879200961798,61.19221766632023,0,Low,segment_64,East,0,-0.08931375427534455
8042,65,41278.587752295374,0.07209201780060807,22.42050653662914,1,Medium,segment_44,West,0,-0.02054806465913781
8043,53,99067.70832270889,4.351618518448209,31.023794383545482,1,Medium,segment_74,South,0,-0.10732721887198318
8044,68,,12.851668794889035,16.927491238279647,5,,segment_83,North,0,0.043148741411335935
8045,21,63988.78652171,9.767361785208413,59.043106494763556,1,High,segment_120,North,0,-0.07566669744501729
8046,37,,0.09100348826326203,114.03118238811115,4,Medium,segment_9,East,0,-0.04492360301865514
8047,54,17229.940584110547,13.8641465083827,100.46081561201288,2,Low,segment_35,East,0,-0.0695097313302086
8048,75,,6.8312718496241125,36.20114966722536,4,High,segment_77,North,0,0.017231600078192393
8049,46,26557.56064008549,3.658114060785716,56.46746552824658,0,Medium,segment_32,West,0,-0.14469607807894921
8050,48,86261.93912188425,1.5622734364129025,47.081529797756446,3,High,segment_74,South,0,0.027191086547535825
8051,42,30548.63085203936,3.1385646363655053,57.94715183633082,1,Low,segment_92,North,0,0.096198418426453
8052,35,30193.242853829473,11.373918121435041,38.80210900700894,2,Medium,segment_28,South,0,-0.05337567188016119
8053,52,40836.57321947831,27.90605493673602,178.53431389161196,5,Low,segment_136,East,0,-0.11802082829734649
8054,22,28336.080600955665,2.4191468969037118,139.5720122251793,2,High,segment_120,East,0,-0.05213844221366457
8055,29,38933.40687650531,6.229078562643821,81.53420684248044,2,Very High,segment_1,South,0,-0.14767903842096053
8056,35,50685.581298287674,0.6298723415562144,82.2449651503672,0,High,segment_120,East,0,0.10587246100293386
8057,48,19394.84896451679,4.632811959302229,,1,Low,segment_148,East,0,0.04124312956647746
8058,62,301907.8072238919,12.361355884130687,144.27580041135877,1,Medium,segment_72,North,0,0.09006540293508059
8059,67,115352.2373040665,5.410152339928364,37.603901254864944,1,Very High,segment_114,North,0,-0.0731671058509674
8060,56,72893.03545254693,5.821494058955864,526.4878664708745,3,Medium,segment_70,West,0,-0.014029944564146635
8061,48,,4.800898227331292,60.95860097486655,1,Very Low,segment_85,South,0,-0.10833046382339195
8062,27,58196.927321688396,7.481748271046513,27.70811409044681,1,Medium,segment_128,North,0,-0.00014480570689551946
8063,78,178493.64747733154,0.5368464065586884,257.6240652482791,2,Very Low,segment_143,South,0,-0.030984387075347966
8064,30,371399.4342775326,7.245530580618316,112.25179669765225,3,Medium,segment_34,North,0,-0.0189012462332792
8065,67,,0.864025812116436,47.87116192477577,1,Very Low,segment_147,South,0,0.07389152625710353
8066,32,28917.767855905924,4.887088631481845,16.868672790449814,1,High,segment_70,North,0,-0.015526749449193175
8067,45,,16.29490317017264,120.06889679237426,1,,segment_33,West,0,-0.004565257396914783
8068,22,113458.07100264358,5.186899901332574,46.16136901462897,0,Very Low,segment_40,North,0,0.027002334939882897
8069,54,,6.066631750304263,65.02947035227325,1,,segment_30,South,1,0.9733449634788142
8070,47,,3.2318142366637925,113.38457555486104,0,,segment_75,South,0,-0.022410840417813212
8071,47,14810.405902455386,2.628806402660752,46.82010614301585,6,Medium,segment_98,North,1,1.0253360547913835
8072,64,77422.75747663467,2.0894149889359426,148.83004884624415,1,Low,segment_16,West,0,-0.08032832957995607
8073,66,,0.9303370096443601,169.35801512490303,3,,segment_114,South,1,1.009003644842733
8074,42,35804.298337025575,4.853089672557779,105.47622829725802,1,Medium,segment_10,West,0,0.0878746639809379
8075,47,,2.68414880182973,104.36425175131772,0,,segment_148,South,0,-0.026415048094510743
8076,20,26117.9685431624,4.630800303740224,59.01401952881875,1,Low,segment_73,North,0,0.028314239163563144
8077,57,,0.8162753216657997,75.13028881525808,2,,segment_82,South,0,-0.0044897725781069655
8078,58,27308.012128179347,16.19637568423065,90.5239206136886,3,Very High,segment_144,East,0,-0.0893419190633184
8079,27,,2.724373076414384,8.14266912008867,2,,segment_75,South,1,0.9727263581298818
8080,39,,3.6283280823618713,35.84722771535331,0,,segment_108,North,0,-0.14539199946731182
8081,31,,8.792426690529247,14.130916408750466,1,,segment_99,West,0,0.022878293894275235
8082,37,,7.1470736217428925,55.0833035658841,2,,segment_23,North,0,-0.12288661678937865
8083,72,51238.46194365284,0.6932390492872248,48.663791026518965,0,Low,segment_112,North,0,-0.07777309301847175
8084,57,36653.36622180879,7.341861504913553,41.913472930875955,5,Medium,segment_43,West,1,0.9435607781850499
8085,58,,10.090982138619975,23.918594215123424,2,,segment_124,North,0,-0.003546205695164656
8086,71,19382.652658087474,6.949651853334581,178.54053190787906,2,Low,segment_148,North,0,0.11754942484600678
8087,30,59285.316051671645,0.5723511776875227,45.26822692857342,4,Medium,segment_35,South,1,0.975660876771123
8088,20,51546.95618953928,0.4320062230663273,26.078959893499825,4,Very High,segment_78,South,0,0.05917783139645218
8089,53,,19.194718764591098,16.74704383418219,0,,segment_100,East,0,-0.06050917175034583
8090,27,33952.39773053351,10.930796963959244,59.85038564270093,2,Very High,segment_140,North,0,-0.07255129249145353
8091,38,25062.169240980827,1.7226989185457726,62.929911631198095,0,Low,segment_111,North,0,0.004513089011109563
8092,27,,2.8811965246687685,84.67034151784716,1,,segment_87,North,0,-0.1620643632683556
8093,61,10439.1256339678,14.135026056445923,85.11336765292596,3,High,segment_23,South,0,0.033029909131774025
8094,50,,0.19165166768840308,150.17303080518155,1,,segment_8,East,1,1.132145785177475
8095,72,80516.64546575592,4.801650254342075,106.73331462420333,2,Very High,segment_40,North,0,-0.07933072136192612
8096,57,96901.7508878193,6.046063044410011,217.03018135018453,2,Very High,segment_50,North,0,-0.0424196192676261
8097,24,69087.48425645914,1.813178489114804,63.25994371346502,2,Low,segment_69,South,0,0.19241268881762696
8098,28,48800.31268943822,6.601212967076447,38.17197669769912,3,High,segment_110,West,0,0.15806929938356187
8099,61,116664.48240577825,3.8380917137138733,53.04551107544649,1,Medium,segment_37,East,0,-0.06443374055338931
8100,40,58146.77631569705,6.173262701709728,50.72908508947371,3,Very Low,segment_70,East,0,0.0062470840400206
8101,37,35989.74813163297,1.7962606999147093,59.56749809019904,1,Medium,segment_116,North,0,0.1112461241117193
8102,74,27663.654543769866,0.9468596112800967,,3,Medium,segment_19,North,0,-0.04448719628490697
8103,40,38351.09337513964,4.999004185719902,147.6510050340842,0,Low,segment_68,West,0,0.09459248078201132
8104,60,,4.624292294264976,30.557503745198435,2,,segment_139,North,0,-0.010347225338282038
8105,76,63591.44751036728,1.0759677850191658,76.16493988211145,0,Very High,segment_114,North,0,0.0421711467001121
8106,23,15846.30469645083,4.094671788758255,52.8925961693803,0,High,segment_129,West,0,0.14872965549438286
8107,31,69312.96726146493,4.025556744159521,71.80898801942388,1,Low,segment_104,South,0,-0.023021302077473077
8108,30,,4.403817644063001,29.005417098660633,2,,segment_14,North,0,0.026819171183531405
8109,65,26858.95268558424,11.64357690775148,109.94899547828933,2,High,segment_47,West,0,0.0798474793840358
8110,30,,2.576462723071829,24.564152566198743,0,,segment_85,North,0,-0.03078933948169756
8111,57,93049.86680295995,4.002172734396613,122.9695671354213,2,Medium,segment_114,North,0,-0.05782320749181491
8112,58,134826.894814619,0.19374835041023084,9.528151065156356,2,Very High,segment_46,East,0,-0.0038361630620363132
8113,32,63387.97178461917,6.081451873815037,29.99431405068618,2,Low,segment_52,North,0,0.007801067340016049
8114,68,,5.32507498177204,25.79104712180605,3,Medium,segment_120,East,0,0.0005607875501350047
8115,69,31194.146679645266,2.726576820370548,93.7717370723615,1,Medium,segment_129,North,0,-0.02701660590868162
8116,61,42326.36290533999,1.3408160612909181,136.44896647001926,4,High,segment_145,South,1,0.829936010844617
8117,28,30226.40744052911,4.659895096295694,61.58142581472333,2,Very Low,segment_119,South,1,1.1966169577254078
8118,19,161702.02617302764,1.7036572306102045,71.72146328912291,0,High,segment_128,North,0,-0.04516978966579106
8119,38,25105.494336250544,6.853812822743844,127.81558055968522,1,Very High,segment_28,East,0,0.12963189528876987
8120,37,,11.385029474064526,13.704294790814318,4,,segment_94,North,0,-0.11658507873003794
8121,40,13294.490486997409,10.07663041586461,82.13794783263941,0,Low,segment_124,East,0,-0.1867218926212782
